plan_time,runway,airline,destination,REG,peak,gate,cat,distance,meantime_taxi_number,mean_taxi_time,land_takeoff_number,time
2016/2/19 19:50,35,26,98,1815,4,23,8,3523,17,16.11280924,20,16
2016/2/19 19:55,35,34,156,723,3,136,8,35136,30,16.13056346,23,19.9
2016/2/19 19:55,34,39,241,1907,3,207,7,34207,24,16.02258065,10,16.8
2016/2/19 19:55,34,39,235,2231,4,138,8,34138,17,16.2921095,15,16.8
2016/2/19 19:55,35,22,216,625,4,226,25,35226,22,16.23136934,19,16.7
2016/2/19 19:55,35,46,111,2627,4,202,8,35202,14,16.24925042,16,13.2
2016/2/19 20:00,34,102,78,3480,4,36,25,3436,25,16.0422409,18,17.7
2016/2/19 20:05,34,88,126,4336,3,12,13,3412,29,16.05193277,17,19.9
2016/2/19 20:05,34,26,125,2152,3,13,12,3413,26,15.80460022,22,18.8
2016/2/19 20:05,34,52,44,473,3,194,9,34194,19,16.37466475,21,13.7
2016/2/19 20:10,35,39,171,731,1,187,9,35187,43,16.76368838,22,27.8
2016/2/19 20:10,34,52,47,536,3,190,48,34190,29,15.83453125,28,18.3
2016/2/19 20:15,34,101,46,949,3,221,9,34221,37,15.99707506,27,24.4
2016/2/19 20:15,35,46,176,2297,3,234,8,35234,17,16.02258065,14,12.7
2016/2/19 20:20,34,26,126,2625,3,13,12,3413,28,17.55437882,13,15.4
2016/2/19 20:20,35,26,181,2246,3,16,8,3516,18,15.79334055,15,11.3
2016/2/19 20:25,35,34,110,2795,3,205,8,35205,28,15.60300055,18,16.3
2016/2/19 20:25,34,105,18,3840,3,200,50,34200,24,15.84919528,18,14.1
2016/2/19 20:25,35,106,224,2811,3,232,8,35232,23,15.86711302,19,13.4
2016/2/19 20:30,34,43,203,1310,3,227,24,34227,28,15.60300055,17,16.5
2016/2/19 20:30,34,26,17,878,3,14,43,3414,22,16.3563013,14,15
2016/2/19 20:30,34,34,50,2162,3,191,8,34191,23,16.60117417,19,14.6
2016/2/19 20:30,34,26,212,1767,3,9,12,349,26,15.86711302,19,14.4
2016/2/19 20:35,34,39,233,1930,3,215,7,34215,28,16.1405723,12,17.1
2016/2/19 20:35,35,64,141,1177,3,204,52,35204,26,16.27703631,21,16.4
2016/2/19 20:35,35,37,181,2476,3,161,8,35161,22,16.18213748,20,13.1
2016/2/19 20:35,35,22,224,2266,3,231,9,35231,15,16.58698285,17,10.5
2016/2/19 20:40,35,39,152,2253,3,210,8,35210,37,17.68599053,16,24.9
2016/2/19 20:40,35,34,111,2776,3,203,8,35203,27,16.43924419,19,17.4
2016/2/19 20:40,34,65,100,2859,3,172,8,34172,18,16.6493925,19,13.5
2016/2/19 20:40,34,41,241,1711,3,235,25,34235,19,16.19188641,16,11.9
2016/2/19 20:45,34,19,47,717,4,17,13,3417,44,17.22598147,24,22.2
2016/2/19 20:45,35,37,184,682,3,214,8,35214,34,16.33244293,28,21.7
2016/2/19 20:45,34,39,240,959,3,151,9,34151,18,16.8591505,13,12.3
2016/2/19 20:50,35,21,171,2067,1,230,7,35230,36,17.25591837,23,22.6
2016/2/19 20:55,35,22,219,2464,3,237,8,35237,28,16.8591505,15,15.5
2016/2/19 21:00,35,39,172,2048,1,112,9,35112,38,17.30819964,11,22.6
2016/2/19 21:00,35,34,106,665,3,182,8,35182,32,17.0247428,17,20.5
2016/2/19 21:00,35,26,165,812,1,148,25,35148,24,16.83199003,18,16.6
2016/2/19 21:00,35,26,184,641,1,162,25,35162,29,17.3599335,5,15.7
2016/2/19 21:00,34,20,50,913,3,59,46,3459,19,16.69994903,10,13.3
2016/2/19 21:00,34,38,71,603,3,33,25,3433,15,16.87069694,14,10.9
2016/2/19 21:00,35,26,216,2159,3,120,8,35120,8,17.26719039,17,5.1
2016/2/19 21:05,34,26,100,2083,3,149,7,34149,33,17.15949679,11,20.7
2016/2/19 21:05,34,26,235,2414,1,2,8,342,9,16.70568928,18,8.6
2016/2/19 21:10,35,35,216,977,1,138,8,35138,39,17.2895128,18,25.1
2016/2/19 21:10,34,38,233,1066,1,79,25,3479,36,17.42061766,8,21.1
2016/2/19 21:10,34,39,240,2177,1,152,9,34152,32,17.34087171,16,20.4
2016/2/19 21:10,34,34,71,2385,1,168,8,34168,22,17.26105016,26,13.7
2016/2/19 21:10,35,46,106,2430,1,157,8,35157,20,17.34087171,10,12.8
2016/2/19 21:15,35,26,101,1874,1,43,12,3543,32,16.85632437,14,19
2016/2/19 21:15,35,26,127,1015,3,195,8,35195,27,17.78490793,21,18.9
2016/2/19 21:15,35,26,181,2150,1,11,12,3511,23,17.38329466,15,17.5
2016/2/19 21:15,35,38,111,850,1,119,25,35119,21,17.0301974,9,14
2016/2/19 21:15,34,45,18,3987,3,15,47,3415,14,17.89640055,14,12.9
2016/2/19 21:20,34,26,124,1796,1,21,12,3421,30,17.13324197,16,21.9
2016/2/19 21:20,34,26,241,670,1,38,9,3438,29,17.07161187,20,20.3
2016/2/19 21:20,35,38,158,1733,1,24,29,3524,31,16.70568928,18,18.2
2016/2/19 21:25,35,38,152,1357,1,111,25,35111,40,16.76368838,15,24.5
2016/2/19 21:25,35,77,184,689,4,236,8,35236,17,17.69851485,18,15.8
2016/2/19 21:25,34,26,161,2610,4,23,8,3423,33,16.92123421,26,15.3
2016/2/19 21:30,35,38,219,1331,3,145,24,35145,19,17.9251153,13,14.6
2016/2/19 21:35,35,38,156,2503,3,228,25,35228,31,17.89544409,17,19.9
2016/2/19 21:35,35,38,143,851,3,45,25,3545,33,17.32794737,18,17.2
2016/2/19 21:40,35,26,200,2378,3,1,8,351,41,17.28557082,17,20.3
2016/2/19 21:40,35,26,106,887,3,32,43,3532,30,17.10245464,21,15.5
2016/2/19 21:45,34,26,214,2217,4,113,8,34113,42,17.11134884,17,21.7
2016/2/19 21:45,34,36,100,2984,4,221,12,34221,19,17.09338991,26,12.4
2016/2/19 21:50,35,54,152,3762,3,48,40,3548,44,17.95393548,21,27.1
2016/2/19 21:50,34,26,18,886,3,10,43,3410,35,16.90512406,27,18.5
2016/2/19 21:50,35,38,164,1361,4,153,25,35153,20,17.14233045,9,9.3
2016/2/19 21:55,34,22,212,2248,3,235,8,34235,12,16.9586262,8,7.8
2016/2/19 22:00,34,26,202,2215,4,42,8,3442,56,17.14233045,18,27.5
2016/2/19 22:00,35,7,101,4524,4,193,49,35193,41,17.32716638,34,22.4
2016/2/19 22:00,34,39,159,1688,3,146,25,34146,32,16.90512406,16,15.4
2016/2/19 22:00,34,26,190,2624,3,35,9,3435,30,16.92235991,28,14.6
2016/2/19 22:05,34,26,212,2062,3,16,8,3416,45,16.9586262,25,23
2016/2/19 22:05,34,38,185,1475,4,170,25,34170,42,16.96171171,25,22.5
2016/2/19 22:05,34,26,240,2453,4,46,9,3446,21,17.59158879,17,12.9
2016/2/19 22:10,35,24,216,1386,4,234,25,35234,39,17.25047496,18,19
2016/2/19 22:10,35,46,106,2340,3,202,8,35202,37,16.89500272,21,17.8
2016/2/19 22:10,35,46,161,2594,4,233,8,35233,27,17.23481229,24,14.3
2016/2/19 22:10,35,26,197,2348,4,139,8,35139,8,17.04535037,10,6.3
2016/2/19 22:15,35,39,107,2254,4,171,8,35171,50,17.32716638,18,26.2
2016/2/19 22:15,34,101,47,932,4,197,13,34197,38,17.18429136,34,19.2
2016/2/19 22:15,35,26,187,2277,4,201,8,35201,31,17.16443742,10,13.6
2016/2/19 22:15,35,26,198,2098,4,141,7,35141,24,17.25072115,14,13.1
2016/2/19 22:15,35,26,194,2193,4,115,8,35115,18,17.20538462,27,9.2
2016/2/19 22:20,35,46,111,2628,4,155,9,35155,14,17.98330159,21,18
2016/2/19 22:20,35,26,115,2161,4,123,8,35123,27,17.42851365,12,16.5
2016/2/19 22:20,35,38,111,1880,4,114,25,35114,14,17.09338991,23,10
2016/2/19 22:25,35,39,167,1176,4,205,3,35205,29,17.69851485,28,28.8
2016/2/19 22:25,35,39,165,1685,4,161,25,35161,25,17.69851485,38,23.7
2016/2/19 22:30,35,38,106,1879,4,120,25,35120,26,17.46989899,21,17.5
2016/2/19 22:30,35,42,151,1062,4,79,24,3579,26,17.25072115,22,15.4
2016/2/19 22:35,34,6,100,2886,4,78,33,3478,11,17.9285347,15,14.5
2016/2/19 22:35,35,38,111,1287,4,37,25,3537,13,17.74792276,13,14.1
2016/2/19 22:45,35,46,106,2449,4,164,8,35164,21,17.69851485,27,21.8
2016/2/19 22:45,35,83,105,3544,4,36,41,3536,7,19.28470395,6,13.3
2016/2/19 22:50,35,39,164,1637,4,136,25,35136,6,19.08279483,11,15.2
2016/2/19 23:00,35,66,112,4347,4,202,9,35202,6,19.30283861,11,14.6
2016/2/19 23:00,34,20,47,1012,4,55,37,3455,3,18.1545583,7,14.2
2016/2/19 23:00,35,26,187,2454,4,122,8,35122,0,17.72068429,8,8.7
2016/2/19 23:10,34,24,202,1528,4,232,25,34232,1,18.65104502,8,9.3
2016/2/19 23:15,35,31,47,905,4,60,46,3560,9,19.202457,4,13.1
2016/2/19 23:30,35,50,36,352,4,223,12,35223,7,19.15736,14,20.1
2016/2/19 23:30,35,57,82,4262,5,221,8,35221,8,14.4275974,5,14.1
2016/2/19 23:45,35,89,39,376,4,198,48,35198,26,20.57411243,13,31.7
2016/2/19 23:45,35,26,81,454,5,44,8,3544,3,20.28190955,4,13.3
2016/2/19 23:50,35,26,1,1790,5,17,12,3517,9,19.75218391,6,9.4
2016/2/19 23:50,35,26,122,1782,4,140,12,35140,4,19.92049062,2,9
2016/2/19 23:55,35,32,91,3747,5,75,35,3575,11,19.94326396,4,10.7
2016/2/19 23:55,35,74,8,4146,4,28,33,3528,4,20.57411243,2,7.3
2016/2/20 0:05,35,26,24,1803,5,12,12,3512,13,20.07018634,5,14
2016/2/20 0:05,35,73,99,4539,5,190,9,35190,1,16.22503794,5,12
2016/2/20 0:10,35,93,122,153,5,199,13,35199,18,19.94326396,10,23
2016/2/20 0:10,34,5,24,3231,2,32,18,3432,38,14.03533001,6,20.5
2016/2/20 0:10,35,39,8,890,5,74,47,3574,10,20.14656827,18,13.7
2016/2/20 0:10,35,26,125,1789,5,10,12,3510,14,19.86717489,6,12.1
2016/2/20 0:15,35,22,24,1867,5,183,12,35183,19,19.99008142,10,23.8
2016/2/20 0:15,35,26,126,880,5,14,43,3514,11,20.15474777,6,16.1
2016/2/20 0:20,35,80,10,1,5,181,15,35181,15,20.40913838,8,28.8
2016/2/20 0:20,35,12,80,3727,5,177,40,35177,13,20.18989521,8,20.3
2016/2/20 0:20,35,9,97,20,5,27,13,3527,13,20.14656827,9,17.1
2016/2/20 0:25,35,26,32,2146,5,13,12,3513,4,17.81823529,1,8.2
2016/2/20 0:30,35,46,207,2470,5,229,8,35229,4,17.81823529,2,10.8
2016/2/20 0:50,35,26,4,1806,5,30,12,3530,1,19.04053751,1,7.5
2016/2/20 1:05,35,25,82,4244,5,212,8,35212,9,17.93397059,2,21.8
2016/2/20 1:05,35,25,81,4229,5,198,8,35198,1,15.76170213,4,13.5
2016/2/20 1:15,35,4,95,4474,5,196,13,35196,5,17.37318952,3,13.7
2016/2/20 1:20,35,114,120,83,5,193,13,35193,5,13.75833333,7,18.8
2016/2/20 1:30,35,79,117,59,5,168,25,35168,4,15.74754098,5,17.6
2016/2/20 1:30,35,8,12,4307,5,183,14,35183,4,12.76212121,6,16.7
2016/2/20 1:30,35,22,25,2149,5,219,12,35219,3,16.46188811,4,13.1
2016/2/20 1:45,35,12,71,3677,5,197,48,35197,5,15.65819113,4,13.6
2016/2/20 2:00,35,115,224,1204,5,174,28,35174,5,13.75833333,2,12.6
2016/2/20 2:00,35,31,76,1022,5,65,33,3565,3,15.79869494,5,10.4
2016/2/20 2:40,35,20,8,919,5,52,47,3552,2,13.75833333,3,5.8
2016/2/20 3:00,35,44,50,1033,5,39,22,3539,0,13.56513158,2,7
2016/2/20 3:50,34,1,76,3382,1,44,33,3444,54,15.99258024,27,28.2
2016/2/20 3:59,35,50,101,3934,5,48,33,3548,0,13.4592437,1,7.7
2016/2/20 3:59,35,19,47,778,5,42,37,3542,0,12.32839117,1,6.1
2016/2/20 4:00,35,40,127,1093,5,178,39,35178,2,12.5738676,0,14.8
2016/2/20 4:15,35,54,50,4097,5,49,47,3549,1,12.27181208,3,15.3
2016/2/20 4:30,35,33,164,2884,5,54,37,3554,2,13.02267081,2,13.2
2016/2/20 4:40,35,12,48,3637,5,174,40,35174,1,13.02298507,3,12.2
2016/2/20 5:00,35,2,95,4467,5,43,33,3543,4,13.06693227,4,9.8
2016/2/20 5:00,35,115,164,1026,5,68,34,3568,3,12.80703125,2,6
2016/2/20 5:30,35,104,96,288,5,50,47,3550,7,11.79772727,5,11.7
2016/2/20 5:40,35,36,100,3005,5,55,12,3555,2,12.40746269,0,6.7
2016/2/20 5:45,35,72,76,3334,5,65,33,3565,5,11.83589744,5,9.2
2016/2/20 5:50,35,40,161,1903,5,176,39,35176,9,12.4513834,6,17.6
2016/2/20 5:50,35,18,4,3071,5,73,47,3573,3,12.36287263,7,8.2
2016/2/20 6:00,35,44,152,1113,5,46,21,3546,5,11.83098039,4,8.8
2016/2/20 6:05,35,44,127,1101,5,45,21,3545,3,11.99730539,4,7.9
2016/2/20 6:15,35,104,37,289,5,194,48,35194,3,12.91613546,2,16.4
2016/2/20 6:15,35,31,100,912,5,71,47,3571,1,12.58622328,2,6.6
2016/2/20 6:25,35,12,48,3634,5,181,40,35181,9,13.19010989,2,13.6
2016/2/20 6:40,35,42,138,1305,4,170,24,35170,15,12.77372093,5,12.6
2016/2/20 6:40,35,38,142,1259,4,23,25,3523,11,12.77372093,7,10.2
2016/2/20 6:40,35,26,181,671,4,1,8,351,6,12.87717042,3,7.2
2016/2/20 6:45,34,22,235,709,4,232,9,34232,38,12.93408948,4,22.7
2016/2/20 6:45,35,53,82,4277,4,31,8,3531,18,12.93408948,8,11.3
2016/2/20 6:45,35,46,143,563,4,157,8,35157,7,12.9132312,16,8.9
2016/2/20 6:45,35,26,227,2100,4,147,7,35147,11,12.92371378,3,7.7
2016/2/20 6:50,34,46,190,2296,4,209,8,34209,35,12.92371378,16,21.8
2016/2/20 6:50,34,34,240,529,4,171,8,34171,39,13.20791969,6,20.4
2016/2/20 6:50,34,26,47,881,4,11,48,3411,33,13.43938547,9,17.2
2016/2/20 6:50,35,38,225,1334,4,21,24,3521,27,12.88529032,15,14.1
2016/2/20 6:50,35,97,105,3595,4,190,13,35190,28,13.21713654,15,13.5
2016/2/20 6:50,35,26,148,2759,4,9,8,359,13,12.77480258,10,9.3
2016/2/20 6:55,35,39,165,1233,4,121,25,35121,36,13.20791969,14,19.3
2016/2/20 7:00,34,30,209,1401,4,156,25,34156,37,13.58029967,16,17.4
2016/2/20 7:05,34,22,233,2445,2,235,8,34235,29,13.69272326,10,16.4
2016/2/20 7:05,35,46,164,2204,4,233,8,35233,24,13.45435268,5,12.8
2016/2/20 7:05,35,38,230,2264,4,122,25,35122,15,13.43938547,13,7.2
2016/2/20 7:10,34,46,202,2598,4,230,9,34230,36,13.58029967,15,16.2
2016/2/20 7:10,35,38,156,1067,4,148,25,35148,13,13.2463469,5,6.1
2016/2/20 7:15,34,65,100,2858,2,191,8,34191,56,14.34633072,18,30.8
2016/2/20 7:15,34,22,161,2479,2,187,9,34187,50,14.34633072,21,26.3
2016/2/20 7:15,34,46,235,739,2,154,9,34154,42,14.18957346,18,24.3
2016/2/20 7:15,34,34,241,797,2,189,8,34189,45,13.74374308,20,23.2
2016/2/20 7:15,34,38,233,1105,2,120,28,34120,48,13.71424672,15,23.1
2016/2/20 7:20,34,70,74,3459,2,35,25,3435,62,14.84021739,11,31.6
2016/2/20 7:20,34,39,240,2767,2,136,8,34136,60,14.25130916,21,30.9
2016/2/20 7:20,34,39,161,1985,2,161,8,34161,57,14.50047109,19,28.5
2016/2/20 7:20,35,38,146,1731,2,24,24,3524,26,14.10996767,6,13.8
2016/2/20 7:20,35,26,165,2108,2,118,7,35118,14,13.95700831,19,6.1
2016/2/20 7:25,34,46,240,2400,2,163,8,34163,55,14.92616487,18,28.1
2016/2/20 7:25,34,26,243,1821,2,119,8,34119,45,13.58208791,11,22.1
2016/2/20 7:25,34,46,202,2480,2,212,8,34212,36,14.25130916,13,19.5
2016/2/20 7:25,35,39,184,2207,2,206,8,35206,37,14.77510271,18,19
2016/2/20 7:30,34,115,160,1428,1,112,25,34112,64,15.38906803,5,33.1
2016/2/20 7:30,34,39,233,964,2,138,7,34138,55,14.59958106,20,28.7
2016/2/20 7:30,34,12,60,3603,2,215,24,34215,50,14.50047109,16,27
2016/2/20 7:30,35,98,3,4119,1,177,33,35177,15,16.06504195,23,10.9
2016/2/20 7:35,34,34,74,2367,1,210,8,34210,45,16.06504195,17,23
2016/2/20 7:35,34,34,235,2488,1,151,8,34151,42,15.97334178,20,23
2016/2/20 7:35,35,46,171,2638,1,165,9,35165,15,15.38906803,3,9.3
2016/2/20 7:40,34,34,232,723,1,146,8,34146,52,15.64816794,19,26.6
2016/2/20 7:40,34,26,242,2194,1,38,8,3438,50,15.7391491,11,25.9
2016/2/20 7:40,35,22,176,2418,1,186,8,35186,26,15.99258024,25,13.7
2016/2/20 7:45,34,38,237,1730,1,108,25,34108,57,16.06504195,18,30.5
2016/2/20 7:45,34,46,155,2399,0,164,8,34164,36,16.13492549,10,16.5
2016/2/20 7:45,35,22,224,2371,1,213,9,35213,24,16.04584551,25,13.5
2016/2/20 7:50,34,26,233,2377,1,201,8,34201,55,15.97334178,28,30.4
2016/2/20 7:50,34,46,235,2639,1,231,9,34231,53,15.6400607,14,28.9
2016/2/20 7:50,35,115,219,873,1,211,25,35211,31,15.6689496,6,16.3
2016/2/20 7:50,35,46,216,2195,1,200,8,35200,31,15.69681015,15,15.4
2016/2/20 7:50,35,38,221,1260,1,82,25,3582,11,15.6689496,26,7.7
2016/2/20 7:55,34,38,235,1038,1,195,40,34195,61,15.63119057,22,31.2
2016/2/20 7:55,34,46,74,2469,1,225,8,34225,41,15.63119057,32,23.8
2016/2/20 8:00,34,36,100,2988,1,192,12,34192,48,15.69779028,24,24.5
2016/2/20 8:00,34,34,102,2386,1,179,8,34179,43,15.62362235,10,22.5
2016/2/20 8:00,35,46,165,2220,0,237,8,35237,20,15.89426058,21,11.8
2016/2/20 8:00,35,46,172,2018,1,234,8,35234,20,15.66709782,10,10.5
2016/2/20 8:05,34,39,76,2205,0,208,8,34208,58,16.03250786,27,25
2016/2/20 8:05,35,39,224,2234,1,152,8,35152,42,15.69779028,25,22.2
2016/2/20 8:05,34,26,240,2161,0,116,8,34116,51,16.18434588,20,21.2
2016/2/20 8:05,35,46,175,2449,0,215,8,35215,44,16.57194323,26,20.1
2016/2/20 8:10,34,46,50,2470,0,158,8,34158,51,15.80857488,27,26.4
2016/2/20 8:15,34,39,241,2299,0,184,8,34184,51,15.7925435,21,24.1
2016/2/20 8:15,34,26,52,1810,0,143,13,34143,44,15.95309341,23,20.8
2016/2/20 8:15,34,46,100,2482,0,229,8,34229,46,16.11381832,21,19.2
2016/2/20 8:15,34,34,52,2812,0,196,8,34196,47,16.15758711,25,19.2
2016/2/20 8:20,34,12,71,3642,0,224,40,34224,35,16.39543446,14,17
2016/2/20 8:20,35,93,122,124,0,198,42,35198,36,16.13492549,18,16.8
2016/2/20 8:20,35,46,188,2017,0,162,8,35162,27,15.99063145,18,14.5
2016/2/20 8:25,34,65,100,2866,0,207,8,34207,47,16.2396915,17,20.4
2016/2/20 8:25,34,1,76,3305,0,220,41,34220,42,16.17644428,11,17.6
2016/2/20 8:25,34,46,241,2430,0,221,8,34221,31,16.3333578,24,13.3
2016/2/20 8:25,35,26,220,2084,0,18,7,3518,28,16.2396915,22,10.6
2016/2/20 8:30,34,34,50,2311,0,182,8,34182,49,16.36587537,16,22.1
2016/2/20 8:30,34,46,233,2448,0,236,8,34236,46,16.18434588,26,19.2
2016/2/20 8:30,34,31,40,1024,0,56,33,3456,34,16.57194323,23,13.6
2016/2/20 8:30,35,22,181,2344,0,227,9,35227,35,16.33493202,16,13.3
2016/2/20 8:30,35,38,150,1422,0,123,25,35123,24,16.36067208,11,8.6
2016/2/20 8:35,34,26,240,2180,0,111,8,34111,47,16.33493202,27,22.3
2016/2/20 8:35,35,46,128,2172,0,160,8,35160,33,16.28842944,14,12.9
2016/2/20 8:35,35,46,169,2016,0,222,8,35222,32,16.35340952,14,12.3
2016/2/20 8:40,34,26,235,1815,0,114,8,34114,36,16.28428468,18,18.8
2016/2/20 8:40,34,65,100,2925,0,172,13,34172,33,15.98876285,23,17.5
2016/2/20 8:40,34,34,49,2368,0,204,8,34204,39,16.4419693,17,15.7
2016/2/20 8:40,34,34,74,480,0,193,8,34193,33,16.3333578,21,15.6
2016/2/20 8:40,35,46,181,2340,0,157,8,35157,22,16.31727806,11,10
2016/2/20 8:45,35,99,106,3549,1,197,13,35197,38,16.59474269,25,22.3
2016/2/20 8:45,34,26,78,2223,0,153,9,34153,46,16.02215929,11,21.2
2016/2/20 8:45,35,38,152,840,1,145,30,35145,25,16.81298557,23,14.8
2016/2/20 8:45,35,26,132,2376,0,79,8,3579,20,16.02215929,30,10.9
2016/2/20 8:50,34,26,161,2800,0,228,8,34228,60,15.96168421,27,22.7
2016/2/20 8:50,34,26,72,1826,0,22,8,3422,43,16.31727806,20,20.8
2016/2/20 8:50,34,72,76,3525,0,34,26,3434,44,16.02822665,22,19.9
2016/2/20 8:50,34,69,48,3654,0,33,40,3433,46,16.27021351,18,18
2016/2/20 8:50,34,22,47,2302,0,218,9,34218,30,16.06157098,25,14.1
2016/2/20 8:55,34,26,241,2222,0,0,9,340,42,16.49636564,23,18.5
2016/2/20 8:55,34,26,190,2012,0,117,9,34117,47,16.36643009,18,17.2
2016/2/20 8:55,35,38,106,803,0,37,25,3537,31,16.43561295,8,10.6
2016/2/20 9:00,35,30,171,1525,0,205,25,35205,44,16.49636564,7,19.2
2016/2/20 9:00,34,34,58,665,1,171,8,34171,33,16.59474269,12,17.8
2016/2/20 9:00,35,26,216,2107,0,16,7,3516,28,16.36643009,25,12.7
2016/2/20 9:00,35,26,222,937,1,20,7,3520,27,16.53237463,25,10.8
2016/2/20 9:00,35,26,127,1871,1,2,13,352,28,16.52650293,14,7.9
2016/2/20 9:05,35,22,143,1504,1,203,25,35203,42,16.53237463,23,23.1
2016/2/20 9:05,34,26,75,1014,1,86,8,3486,35,17.19226372,32,17.3
2016/2/20 9:05,34,26,76,1786,0,12,12,3412,42,16.43561295,12,15.3
2016/2/20 9:05,34,26,50,2277,2,122,8,34122,17,17.52396621,19,15.1
2016/2/20 9:05,35,38,139,1332,1,106,24,35106,20,16.67612328,18,8.9
2016/2/20 9:10,34,26,48,1807,0,143,13,34143,54,16.79761252,29,24.6
2016/2/20 9:10,34,38,46,602,1,83,25,3483,34,16.91397527,26,21
2016/2/20 9:10,34,38,212,1251,1,40,25,3440,32,16.67612328,28,20.3
2016/2/20 9:10,34,38,63,601,1,35,25,3435,34,16.55064504,24,16.1
2016/2/20 9:15,34,26,100,2312,1,115,9,34115,32,16.81298557,31,21.4
2016/2/20 9:15,34,22,50,2153,1,190,12,34190,26,16.59474269,17,11.2
2016/2/20 9:15,35,26,164,454,1,21,8,3521,13,17.52842105,12,10.2
2016/2/20 9:20,34,46,233,2627,1,163,8,34163,23,16.81298557,12,12.6
2016/2/20 9:20,35,31,8,905,2,72,46,3572,8,17.45071365,20,9.4
2016/2/20 9:25,34,26,69,2105,1,19,7,3419,24,17.39793487,17,16
2016/2/20 9:25,35,22,224,2443,1,159,8,35159,12,17.3492126,14,12
2016/2/20 9:30,34,33,100,2855,1,169,43,34169,13,17.52842105,15,13.2
2016/2/20 9:30,35,26,230,2633,3,18,8,3518,13,17.06303419,18,11.7
2016/2/20 9:30,34,26,60,2098,1,147,7,34147,17,17.43795712,14,11.6
2016/2/20 9:35,34,22,212,1948,2,233,7,34233,9,17.52396621,11,9.7
2016/2/20 9:45,34,34,241,2776,1,191,8,34191,18,17.4414963,17,16.4
2016/2/20 9:45,34,26,212,1502,2,1,25,341,13,17.34072212,22,12.7
2016/2/20 9:50,35,96,28,3290,2,212,15,35212,29,17.45684159,16,17.1
2016/2/20 9:50,34,38,241,850,2,118,25,34118,28,17.37785333,18,16.6
2016/2/20 9:50,34,26,233,2109,2,149,7,34149,20,17.25427616,19,13.9
2016/2/20 9:55,34,22,48,2148,2,180,12,34180,15,17.37785333,8,13.8
2016/2/20 9:55,34,26,57,2062,3,123,8,34123,12,15.65910349,15,11.9
2016/2/20 9:55,35,26,122,2151,2,142,12,35142,17,16.90393738,6,7.1
2016/2/20 10:00,34,34,100,2795,2,168,8,34168,22,16.90393738,13,17.5
2016/2/20 10:00,34,26,214,710,2,201,8,34201,20,16.89403606,21,13.8
2016/2/20 10:00,34,26,50,1795,2,17,12,3417,22,17.18374506,17,12.9
2016/2/20 10:00,35,26,187,756,3,170,8,35170,10,16.89358289,17,9.9
2016/2/20 10:05,35,60,119,4213,2,194,13,35194,24,16.8329328,22,18.8
2016/2/20 10:05,35,26,172,1039,3,24,40,3524,7,16.56094796,5,9.1
2016/2/20 10:10,34,26,56,812,2,23,25,3423,17,16.89403606,12,11
2016/2/20 10:15,34,26,74,2450,3,113,9,34113,16,16.89358289,17,14
2016/2/20 10:15,34,12,48,3644,2,226,40,34226,17,16.8329328,17,14
2016/2/20 10:20,34,22,60,2760,3,202,8,34202,20,16.89358289,20,16.5
2016/2/20 10:20,34,26,100,935,3,124,8,34124,10,17.39686916,10,12.9
2016/2/20 10:20,35,26,194,2193,3,9,8,359,8,17.2308747,6,9.5
2016/2/20 10:25,34,38,240,851,3,38,25,3438,34,15.43088077,7,20.7
2016/2/20 10:25,34,46,56,2594,3,225,8,34225,4,17.39081256,20,7.4
2016/2/20 10:30,35,31,122,1022,1,68,33,3568,52,16.13170732,28,22.2
2016/2/20 10:30,35,26,108,2159,3,145,8,35145,10,16.0744981,10,7.2
2016/2/20 10:35,34,26,212,2014,3,195,8,34195,15,16.87214567,8,13.5
2016/2/20 10:35,35,38,164,1361,3,79,25,3579,15,16.56094796,10,12.6
2016/2/20 10:40,34,38,235,587,3,106,24,34106,23,15.92211646,13,19.5
2016/2/20 10:40,35,39,165,1685,3,121,25,35121,27,15.65910349,16,18.3
2016/2/20 10:40,34,26,80,2414,1,117,8,34117,28,16.35558559,13,14.1
2016/2/20 10:40,34,26,202,2181,3,44,8,3444,15,15.92211646,11,12.9
2016/2/20 10:45,34,19,44,712,1,22,13,3422,40,16.47912383,13,20.6
2016/2/20 10:45,35,26,147,1221,3,228,25,35228,18,15.91968854,17,12.6
2016/2/20 10:50,35,37,216,559,3,112,9,35112,44,15.81822796,17,22.6
2016/2/20 10:50,34,38,241,1475,3,111,25,34111,27,15.83056938,12,20.8
2016/2/20 10:50,34,88,40,3936,3,42,37,3442,30,15.58537378,7,19.1
2016/2/20 10:50,34,39,240,2237,3,161,9,34161,23,15.17930295,21,13.6
2016/2/20 10:50,35,26,216,2622,3,141,8,35141,14,15.32124874,14,7.8
2016/2/20 10:55,35,17,7,3233,1,196,48,35196,52,15.99075786,18,26.9
2016/2/20 10:55,34,72,75,3393,3,35,26,3435,36,15.75870599,26,18.6
2016/2/20 10:55,35,30,177,1645,3,231,25,35231,30,15.42940589,17,17.4
2016/2/20 10:55,34,38,46,419,3,25,30,3425,27,15.66663452,16,16.4
2016/2/20 11:00,34,72,76,3370,1,31,13,3431,41,16.21176223,16,19.8
2016/2/20 11:00,34,26,190,2614,3,16,9,3416,29,15.32124874,14,17.2
2016/2/20 11:00,35,38,163,1331,3,155,24,35155,26,15.42940589,8,15.3
2016/2/20 11:00,35,5,24,3193,1,32,42,3532,23,16.55324675,21,12.9
