time,runway,peaknew,gatenew,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
41100,16,0,142,12,29,17.62664346,4,12
41100,16,1,111,9,22,16.25123004,12,13
41400,16,1,191,3,13,16.54441984,3,6
41400,16,1,235,6,19,16.12955895,10,9
41400,16,0,10,15,34,16.3102091,17,14
41700,17,0,124,1,10,16.83805442,9,3
41700,17,1,151,9,21,16.0845447,10,9
41700,17,1,121,14,31,16.07567454,12,12
42000,16,0,190,6,12,16.84235561,10,5
42000,16,0,224,13,25,16.84235561,14,14
42300,17,0,147,8,11,16.87366224,5,5
42300,17,0,136,13,22,16.79761252,12,11
42300,16,1,141,12,28,16.0845447,13,11
42600,17,0,9,1,1,17.13129549,4,2
42600,16,0,161,10,20,16.88464715,12,11
42600,17,0,200,10,23,16.83805442,13,13
42900,17,0,237,7,18,16.83805442,11,9
42900,17,0,227,15,25,17.55086727,3,11
43200,16,0,193,9,14,17.64720948,0,5
43200,17,0,170,6,7,17.51741911,3,6
43200,16,0,182,5,13,16.88464715,10,6
43200,17,0,37,9,12,17.55086727,3,8
43200,17,0,189,14,21,17.66458254,2,11
43200,16,0,164,18,32,17.66305855,4,14
43500,17,0,27,8,13,17.59740406,3,7
43500,16,0,221,13,31,17.6237234,6,11
43500,17,0,230,13,22,17.66979284,3,11
43500,16,0,11,18,41,17.6237234,8,16
43500,16,0,198,21,42,17.53056358,9,19
43800,16,0,146,8,13,17.59740406,3,7
43800,17,1,26,5,14,18.58143885,5,9
43800,16,0,215,12,27,17.61490015,4,10
43800,17,0,205,16,25,17.64720948,2,12
43800,16,0,29,16,37,17.73858921,6,13
44100,16,0,157,6,13,17.58268264,1,4
44100,16,0,226,9,20,17.60949635,2,6
44100,16,0,202,9,23,17.62664346,2,9
44100,16,0,28,14,24,17.66305855,2,10
44100,17,0,138,19,34,17.60949635,5,13
44400,16,2,190,5,12,18.62173489,6,3
44400,16,0,199,8,15,18.84359177,4,5
44400,17,0,38,12,23,17.63218569,1,8
44400,17,0,204,16,38,17.6237234,7,14
44400,16,1,229,11,31,18.38482205,12,18
44700,16,1,171,5,15,18.59866617,8,10
44700,16,0,18,16,34,17.52517162,4,12
44700,16,0,115,19,38,17.48611929,6,13
45000,17,0,217,11,20,17.98224456,5,7
45300,17,1,22,6,13,18.13411528,2,4
45300,17,1,15,12,22,18.41021234,5,9
45300,17,1,33,11,22,18.4563848,6,10
45300,16,0,233,15,38,17.8415088,10,16
45300,16,0,116,16,42,17.8415088,14,18
45600,17,1,152,9,24,18.38482205,11,14
45600,17,1,112,7,20,18.56082103,10,15
45600,16,1,31,16,43,18.50675343,17,24
45900,16,0,118,18,33,19.14106792,7,15
46200,17,0,30,4,9,18.1282433,4,6
46200,16,0,34,11,20,18.07755102,10,10
46200,16,1,168,8,15,18.35427589,7,12
46200,17,1,236,10,28,18.61857923,13,17
46200,16,1,123,15,41,18.38482205,15,21
46500,16,2,223,5,15,19.28363493,1,5
46500,16,1,187,8,20,18.6057759,12,15
46800,17,1,201,5,8,18.35427589,5,7
46800,17,1,167,8,15,18.45853558,9,11
46800,16,1,151,7,20,18.66570896,10,13
47100,16,2,192,3,9,19.28363493,0,3
47100,16,0,209,3,9,18.03663934,2,7
47100,16,0,218,6,10,18.20723942,6,9
47100,16,0,13,9,16,18.20723942,11,13
47400,16,0,203,8,17,18.11745045,10,7
47400,16,0,220,5,10,18.23723958,6,11
47700,16,2,169,5,8,19.55758487,3,3
47700,16,0,206,4,9,18.10091743,3,7
47700,16,2,194,5,13,18.88805031,14,8
48000,17,0,119,7,10,18.56063626,9,2
48000,16,0,172,6,7,18.79109723,8,4
48000,17,0,232,9,14,18.79216535,5,5
48000,16,2,121,4,14,19.2960968,3,6
48300,17,0,205,8,15,18.84359177,4,5
48300,16,2,24,12,26,19.07086915,16,10
48300,16,0,17,12,24,19.2473766,5,11
48600,16,0,222,8,16,19.21324165,1,8
48600,17,0,136,14,27,19.21324165,4,12
48600,16,0,12,16,31,19.2473766,8,13
48900,16,2,234,6,12,19.47121972,4,4
48900,16,2,231,8,20,19.40970874,16,10
49200,16,2,36,10,22,18.73246177,17,10
49200,16,2,21,12,26,19.57070064,13,11
49500,16,2,225,10,21,18.59064643,15,9
49800,17,2,196,8,20,19.40970874,10,9
50100,17,2,2,5,12,19.40970874,2,5
50100,17,2,146,7,18,19.28304204,16,9
50100,16,2,170,10,25,19.40970874,16,13
50400,16,2,202,12,27,18.73246177,21,11
50400,16,2,14,16,30,18.65496559,17,12
50400,16,2,32,15,33,18.37336778,20,15
51000,17,2,25,5,10,18.54471313,7,2
51000,17,2,195,16,28,18.64086957,15,10
51000,16,2,20,18,33,18.59030512,20,13
51300,16,2,207,8,14,18.54471313,9,5
51300,16,2,212,13,26,18.39966981,14,10
51300,16,2,229,17,33,18.47209528,18,17
51600,16,2,171,5,14,18.44250569,7,10
51600,16,2,79,14,31,18.39966981,16,12
51600,16,2,111,18,38,18.47209528,23,18
51900,17,2,10,4,9,18.58986455,4,3
51900,16,2,23,19,36,18.58371648,19,15
51900,16,2,38,16,39,18.62173489,22,20
52200,17,2,226,6,12,18.54932021,6,6
52200,17,2,37,5,14,18.44250569,5,8
52200,16,2,11,17,33,18.54985437,20,18
52500,16,2,13,15,33,18.60701837,24,20
52800,17,3,233,4,11,18.32357143,7,8
52800,16,3,203,4,12,18.16257158,16,9
52800,17,3,191,8,17,18.37510186,14,10
53100,17,3,31,4,7,18.24152977,7,4
53100,16,3,138,7,14,18.5379674,12,11
53100,16,3,182,8,20,18.40902778,19,12
53400,16,3,33,6,21,18.16257158,26,13
53700,16,3,204,4,12,17.73465665,21,8
53700,16,3,228,4,13,17.92275355,14,10
53700,16,3,16,10,28,18.47756598,28,17
54600,17,4,123,2,5,17.50546697,12,6
54600,16,4,222,2,9,17.50546697,14,8
54900,16,4,224,1,4,17.15341803,9,6
55200,16,2,169,4,9,16.06493656,6,2
55800,16,4,112,4,6,16.27619904,7,1
55800,16,4,206,3,3,16.60012723,4,1
55800,17,4,205,11,14,16.25039039,9,6
55800,16,2,168,12,20,16.17030335,7,7
56100,16,2,230,4,8,16.18536873,6,2
56100,17,2,20,10,19,16.07698616,5,4
56100,16,4,18,1,4,17.06153355,9,5
56100,17,4,151,13,16,16.49528302,13,7
56400,17,2,79,3,6,16.17021035,1,2
56400,17,2,201,6,11,16.19228188,1,3
56400,17,2,114,12,20,16.16915939,4,6
56700,17,2,29,9,19,16.03806043,8,7
57000,17,2,233,12,23,16.07698616,10,8
57000,17,2,115,10,23,16.03806043,12,10
57300,16,2,232,5,9,16.09166667,5,3
57300,17,2,237,7,25,16.1010596,15,10
57300,17,2,235,11,25,16.02317721,12,11
57300,17,2,139,11,27,16.09166667,16,11
57300,17,2,121,10,30,16.1010596,17,14
57600,16,2,229,2,13,16.03480929,6,4
57600,16,2,27,8,20,16.15887349,10,8
57600,17,2,37,5,9,16.63798165,3,8
57900,17,2,0,9,29,16.1010596,16,12
57900,17,2,183,10,30,16.24683544,14,14
58200,16,2,38,5,8,16.58122232,8,5
58200,16,2,111,7,21,16.40138829,12,10
58200,16,1,35,15,27,15.86658824,17,13
58500,17,2,124,5,13,16.58122232,8,8
58500,16,1,217,8,15,16.87793408,14,9
58800,16,2,190,3,3,15.95782443,4,3
58800,17,1,14,6,20,16.52360811,11,10
58800,16,2,16,16,28,16.63798165,11,13
59100,16,2,198,8,10,15.86561914,6,2
59100,16,2,203,1,5,16.41176749,2,4
59100,16,1,193,7,20,16.4328534,10,8
59100,17,2,1,16,23,16.41507607,12,13
59400,16,1,166,10,17,15.91728907,8,5
59400,17,2,170,9,14,16.41507607,6,9
59400,16,2,12,10,16,18.00453118,11,10
59700,17,1,224,11,23,15.91728907,14,10
59700,17,2,24,17,23,15.80028504,14,11
59700,17,2,152,17,27,15.86234684,15,13
59700,17,1,138,14,29,16.10610757,20,17
60000,16,1,234,9,14,15.86658824,6,3
60000,17,1,19,7,16,16.10610757,5,5
60000,16,1,182,6,18,16.24552036,10,7
60000,17,1,218,15,22,16.76571804,13,11
60000,17,1,136,12,31,16.92430527,21,15
60300,16,1,191,5,14,16.76530702,6,5
60300,16,1,146,9,17,16.01438451,7,6
60300,16,1,171,14,20,16.71566469,13,10
60300,17,1,119,11,26,16.24552036,15,13
60300,17,1,161,16,36,16.99887781,23,19
60900,16,1,219,8,13,16.75586354,11,8
60900,16,1,168,11,25,16.75074503,14,10
60900,17,1,220,9,24,16.82265101,17,12
60900,16,1,13,14,26,16.82917407,14,15
61200,17,1,20,5,10,16.87793408,10,8
61500,17,1,195,6,12,16.93235035,5,5
61500,16,1,215,5,15,17.03158527,9,7
61500,17,1,228,6,10,16.75586354,11,7
61500,16,1,32,12,20,16.94312692,9,10
61500,16,1,236,11,20,16.79879466,15,10
61800,17,1,2,8,14,16.79124444,7,5
61800,16,1,113,11,24,16.88248848,12,11
62100,16,1,118,10,24,16.8309075,14,13
62400,16,1,202,11,19,16.79124444,10,9
62400,16,2,222,16,26,17.33470243,6,9
62400,17,1,9,10,20,16.93235035,9,9
62400,17,1,192,8,22,16.76530702,12,11
62400,16,2,27,6,25,17.95088208,16,14
62700,16,4,192,2,4,16.28270497,7,3
62700,16,2,30,13,27,17.48556237,8,12
62700,16,1,212,14,30,16.82198403,16,14
63000,16,1,140,9,21,16.8309075,9,10
63000,16,1,229,11,23,16.76114837,12,11
63000,16,1,34,16,35,16.72119588,15,14
63300,17,1,141,5,15,16.78336816,10,8
63600,17,2,0,7,10,17.12700334,6,4
63600,16,2,18,16,28,17.39313644,7,10
63600,16,1,114,19,36,17.01786012,12,13
63900,17,2,139,7,12,17.33470243,5,5
63900,17,2,235,5,20,17.85803611,6,7
63900,17,2,123,16,23,17.30585263,6,7
63900,17,2,112,16,26,17.33470243,6,9
63900,17,2,227,15,26,17.36140279,7,10
64200,16,2,36,14,27,17.32224481,8,12
64200,16,2,11,14,29,17.32339468,7,13
64200,16,2,37,12,26,17.66783453,11,14
64200,16,2,199,11,32,17.85803611,17,17
64500,16,2,226,11,23,17.73306175,8,13
64500,16,2,225,10,25,17.74693437,14,16
64500,16,2,10,12,35,18.00825472,23,18
64500,16,2,231,10,30,17.90278793,18,18
64800,17,2,151,2,16,17.95088208,9,10
64800,17,2,117,9,22,17.74693437,7,12
64800,16,2,210,9,28,17.85803611,17,15
65100,16,2,169,9,14,18.00453118,8,7
65100,16,2,13,8,17,17.86611842,11,10
65100,17,2,234,9,23,17.75811542,15,13
65400,16,4,79,6,10,16.24153675,12,8
65400,17,2,237,9,13,17.82690445,7,8
65400,17,2,146,11,15,17.82690445,8,9
65400,17,2,182,12,19,17.82690445,12,13
65400,16,2,149,15,39,17.85803611,21,21
65700,17,2,38,5,5,17.73232491,6,3
66000,16,2,194,3,9,17.67510354,5,6
66000,17,2,205,7,17,17.79710214,10,9
66000,17,2,138,10,16,17.91234912,11,10
66300,17,2,16,6,13,17.88088785,7,6
66300,17,3,119,3,11,17.66978178,8,9
66300,17,2,121,8,20,17.67510354,10,13
66600,16,3,161,6,10,16.85115063,6,4
66600,16,3,171,5,14,17.61883562,9,10
66600,16,3,152,6,16,17.66978178,9,11
66600,16,2,191,9,17,17.88088785,13,14
66900,16,3,33,7,15,16.44121083,12,7
67200,16,3,215,5,11,16.51023069,9,4
67200,17,3,35,5,10,17.31163994,8,8
67500,16,3,232,5,14,15.83453125,16,7
67800,17,3,122,7,14,16.775,9,6
67800,16,3,29,8,16,16.85115063,12,7
67800,16,3,224,10,20,17.3560772,9,9
68100,17,3,115,9,15,16.57274559,10,5
68100,16,4,172,5,12,16.51186072,10,7
68100,17,3,223,12,20,16.69498747,14,9
68400,16,3,236,4,10,16.41322751,10,6
68400,17,3,203,9,20,16.51023069,19,10
68700,16,3,229,6,13,16.41923274,8,5
68700,17,4,202,7,15,16.5400542,11,8
69000,17,4,221,5,17,16.69844011,15,10
69300,16,4,146,1,3,16.2921095,4,1
69300,16,4,201,4,9,16.41771859,8,5
69300,16,3,1,13,20,15.84790647,14,6
69300,17,4,166,6,15,16.5452368,12,9
69600,16,4,136,1,5,15.62234246,5,5
69600,16,4,20,5,14,16.58963989,10,7
69600,17,4,195,5,17,16.69844011,13,8
69900,17,4,118,4,14,16.19051878,16,9
70200,16,3,168,6,9,15.69457281,3,1
70500,16,4,213,1,3,15.60555556,6,4
70800,16,4,34,3,7,15.38992537,12,2
71100,16,4,112,6,9,16.2921095,8,3
71400,16,4,120,6,7,16.09502188,8,2
71400,16,3,21,12,20,16.66555972,14,7
71700,16,4,151,3,5,16.12533113,5,2
71700,16,4,207,0,4,16.09143816,2,3
71700,16,4,138,3,7,16.12533113,5,3
71700,16,4,220,2,7,16.0422409,5,5
72000,16,4,235,3,9,17.72830296,5,7
72300,16,3,10,8,13,15.99707506,7,2
72300,16,4,25,2,8,16.14083474,7,5
72300,16,3,226,10,16,15.71305525,17,8
72600,16,3,152,6,13,15.84639831,10,6
72600,16,3,225,5,14,16.1405723,18,8
73200,16,3,235,6,10,15.6309511,5,2
73200,16,3,17,8,12,15.69457281,11,4
73200,16,3,2,6,14,16.3563013,14,8
73200,16,3,10,12,23,17.32794737,12,12
73500,16,3,193,5,10,15.72525801,6,3
73500,16,1,233,8,21,17.08496448,9,9
73800,16,3,15,8,16,15.84919528,21,10
74100,16,3,121,6,12,15.7133914,11,5
74100,16,3,227,6,16,16.35519575,16,8
74400,16,3,237,4,6,16.7015528,6,5
74400,16,3,161,5,9,16.58698285,8,6
74400,16,3,210,6,14,16.27703631,14,7
74400,16,3,204,5,15,16.33244293,16,8
75000,16,1,236,8,19,16.96109436,10,7
75300,16,3,231,7,17,17.90689796,11,8
75300,16,1,26,12,23,17.03431877,12,11
75600,16,1,146,9,13,17.42061766,8,4
75600,16,3,119,7,12,16.7965572,9,5
75600,16,3,203,3,6,16.6493925,9,6
75600,16,1,113,9,17,17.3538527,10,6
75600,16,3,16,13,27,17.90192982,15,12
75900,16,3,118,10,15,17.15598802,11,5
75900,16,1,114,10,20,17.15028878,13,9
75900,16,1,153,12,25,16.85632437,12,10
75900,16,1,122,10,26,16.75908115,12,11
76200,16,3,165,9,14,17.33863428,8,3
76200,16,1,222,10,17,17.34087171,9,6
76200,16,4,161,7,13,17.21066541,8,8
76200,16,3,111,17,26,17.33863428,19,9
76500,16,1,182,8,14,17.3538527,9,5
76500,16,1,139,11,20,17.3599335,13,8
76500,16,1,36,13,26,17.2895128,15,11
76500,16,3,22,13,26,17.89544409,15,12
76500,16,1,0,11,28,17.38329466,13,12
76500,16,1,123,12,26,17.15028878,14,12
76500,16,4,21,7,18,17.69851485,13,13
76800,16,3,207,7,12,16.89500272,7,6
76800,16,1,150,12,26,16.76368838,11,10
76800,16,1,13,14,33,17.07161187,13,16
77100,16,1,136,10,26,17.07161187,9,11
77100,16,4,1,7,15,17.39900349,10,12
77100,16,1,38,12,29,16.75908115,16,14
77400,16,1,19,10,26,16.75908115,11,10
77700,16,3,40,16,30,16.89500272,17,15
78000,16,4,144,6,13,17.25072115,9,10
78000,16,3,11,8,19,17.78490793,12,10
78300,16,4,46,6,13,17.7163067,3,7
78300,16,3,170,13,26,17.55437882,13,14
78600,16,3,42,14,30,17.89640055,15,14
78900,16,4,112,0,2,18.60894246,2,3
79200,16,4,151,2,7,17.29866264,5,5
79200,16,3,200,9,15,17.10245464,9,7
79200,16,3,45,11,23,17.90192982,11,11
79200,16,3,191,13,24,16.9381295,17,12
79200,16,4,195,7,18,17.69851485,11,12
79500,16,4,41,5,9,17.87136364,11,6
79500,16,4,154,11,22,17.11134884,15,13
79800,16,4,210,3,12,17.14233045,6,7
79800,16,3,218,8,15,16.91845673,9,9
79800,16,4,234,10,22,17.1248279,14,14
79800,16,4,79,12,26,16.96171171,21,16
80100,16,4,42,0,3,19.53808411,6,3
80100,16,4,227,4,10,17.95923875,13,7
80100,16,4,212,9,13,17.09338991,12,9
80100,16,4,215,9,19,16.96171171,13,11
80400,16,4,224,7,12,17.16016674,10,8
80400,16,4,43,8,18,17.16016674,12,12
80400,16,4,157,10,21,17.23481229,17,12
81000,16,4,190,2,4,17.95923875,6,3
81000,16,4,9,5,10,17.82987897,6,6
81000,16,4,116,8,16,17.16016674,12,10
81900,16,5,31,1,4,19.94188862,2,2
81900,16,4,167,5,15,17.85590174,11,8
82200,16,5,171,0,0,13.28327759,2,1
82800,16,4,181,3,5,17.95804807,2,3
82800,16,4,196,3,6,17.8040404,9,5
83100,16,4,160,3,7,17.80446359,7,6
83400,16,4,231,1,5,18.18917379,3,3
83400,16,4,226,2,5,18.01640401,4,3
84300,16,4,163,2,5,18.1545583,3,4
85500,16,4,223,1,3,19.37052632,6,1
85500,16,5,19,2,4,15.92046589,2,2
85800,16,4,11,2,3,19.26731079,9,2
86100,16,4,117,3,3,19.11604839,6,0
300,16,5,168,0,0,13.02298507,0,0
300,16,5,30,3,3,,5,0
600,16,5,10,1,1,13.44697987,0,0
600,16,5,32,0,1,20.25393586,1,2
900,16,5,199,1,1,17.19154705,1,0
900,16,5,14,2,3,20.07018634,3,1
1200,16,5,13,2,5,19.94188862,2,4
1500,16,5,142,1,3,19.95248574,2,1
2100,16,4,178,5,14,16.24611708,10,6
3000,16,5,27,0,0,20.04668008,0,0
3600,16,5,221,0,0,18.53992849,1,0
4500,16,5,209,0,0,17.70952381,1,0
4500,16,5,172,1,2,16.36297578,1,1
4800,16,1,214,7,18,16.94312692,10,7
5400,16,5,211,1,2,15.81768707,2,0
6300,16,5,193,0,1,15.82430669,1,2
7500,16,5,39,0,1,13.52730496,6,0
9000,16,5,49,0,0,13.75833333,1,0
9900,16,5,40,1,2,13.4795107,1,1
14100,16,5,41,0,0,13.36397516,0,0
14700,16,5,43,0,0,12.27181208,1,0
15900,16,5,75,0,0,12.74241245,0,0
21000,34,4,73,4,9,12.9132312,1,1
22500,16,5,169,2,3,13.19888641,0,0
23700,16,5,233,4,5,13.19888641,0,1
24000,34,5,16,7,9,12.79681051,1,3
24000,34,4,35,7,10,12.87717042,2,4
24000,34,0,10,4,12,15.99063145,9,8
24300,34,4,159,6,13,12.75737352,2,4
24300,34,2,207,4,11,17.18374506,12,5
24300,34,4,165,9,16,12.75737352,4,5
24600,34,4,141,7,12,12.9132312,3,4
24600,34,4,196,4,11,13.33556672,5,6
24600,34,4,29,7,14,12.78448509,4,6
24600,34,4,20,7,14,12.78448509,4,7
24600,34,4,182,8,12,13.0647191,6,7
24900,35,0,161,20,39,18.26050309,12,15
25200,34,2,212,6,12,14.03533001,1,5
25200,34,4,118,7,14,13.33556672,5,8
25200,34,4,0,9,16,13.21713654,6,8
25200,34,4,217,4,17,17.18568521,13,14
25200,34,0,28,13,29,17.8415088,5,16
25500,34,2,157,5,5,14.47566138,2,3
25500,34,4,167,6,10,13.16590529,3,5
25500,34,4,201,7,13,13.16590529,6,7
25800,34,2,232,6,7,17.49388235,10,6
25800,34,4,9,6,14,13.43938547,5,9
26100,34,2,216,4,12,13.58208791,4,7
26100,34,2,205,5,14,13.56890244,4,8
26400,34,1,36,4,10,15.67998436,3,5
26400,34,2,123,5,14,14.04108612,3,7
26400,34,2,195,8,17,13.74374308,3,8
26400,34,0,168,32,59,18.20276074,16,29
26700,34,3,186,7,16,17.32490909,16,8
26700,35,2,83,4,11,14.59958106,6,8
26700,34,2,80,6,18,14.04108612,4,9
26700,34,3,231,11,23,18.5379674,18,12
26700,34,1,236,5,19,17.33956471,20,14
27000,34,2,11,3,9,14.77510271,5,6
27000,34,2,210,4,9,15.28147418,4,6
27000,34,0,217,14,27,17.60990854,4,12
27000,34,2,222,19,46,18.65202369,25,23
27300,35,1,170,6,13,16.06504195,4,4
27300,34,2,151,3,8,14.59958106,5,6
27300,34,1,202,7,24,16.71256994,18,12
27300,16,4,168,9,29,16.95263514,19,15
27600,34,0,183,7,10,16.31387724,6,4
27600,34,2,185,5,8,14.50047109,4,5
27600,34,2,112,4,4,17.43946754,11,6
27900,34,1,199,6,10,15.89770808,5,5
27900,34,1,235,4,22,17.06759969,17,13
27900,34,0,118,27,59,19.2473766,19,28
28200,35,1,23,3,6,15.74491089,3,3
28200,34,1,187,8,15,15.6400607,5,7
28200,34,1,18,10,17,15.66351964,9,9
28200,34,0,229,13,25,16.57194323,13,9
28200,34,1,230,9,24,16.59474269,15,10
28500,35,1,116,5,7,15.9878589,3,3
28800,34,0,227,5,7,15.80850631,0,2
28800,34,0,203,5,10,15.81734652,5,4
28800,34,1,226,7,12,15.69681015,5,4
28800,34,1,149,3,10,16.58131868,5,6
28800,34,0,156,3,9,15.99063145,7,6
28800,34,0,216,21,46,19.2473766,13,24
29100,35,1,136,5,11,16.17273497,6,5
29100,34,1,168,9,18,16.24069401,8,10
29400,34,1,172,6,10,15.66709782,2,3
29700,34,0,153,6,8,16.17644428,8,5
29700,34,0,204,5,11,15.81725,7,6
30000,34,0,197,8,12,16.35340952,6,4
30000,34,0,213,9,18,16.02215929,5,6
30000,34,0,166,5,12,15.89426058,8,8
30300,34,0,220,8,11,16.36587537,3,4
30300,34,0,115,4,8,16.20988722,7,6
30300,34,3,203,5,13,16.87214567,14,7
30300,34,2,186,18,35,18.50451866,26,17
30600,35,4,227,7,13,17.59175141,4,6
30600,34,0,171,4,11,16.09011964,7,7
30600,34,1,146,10,33,16.59474269,22,16
30600,34,2,206,17,32,18.5396862,23,16
30900,34,2,224,5,9,17.37785333,6,4
30900,34,0,222,13,26,16.57194323,15,10
30900,16,2,154,15,29,17.73409196,13,14
30900,34,0,205,16,37,17.53056358,5,17
31200,34,0,113,9,15,16.36067208,5,4
31200,34,0,211,12,19,16.3333578,4,6
31200,34,0,79,11,20,16.28428468,8,8
31200,16,1,197,8,19,16.87793408,10,9
31200,34,1,227,8,23,17.37046293,22,15
31500,34,0,120,12,19,16.36067208,5,5
31500,34,0,26,12,20,16.27797112,4,6
31500,34,0,198,9,19,16.02822665,7,6
31500,34,0,33,19,37,18.26050309,12,14
31800,34,0,191,12,22,15.97481508,8,8
31800,34,0,34,14,27,16.16997207,9,10
31800,34,0,37,14,28,16.27021351,11,11
31800,35,0,235,24,36,18.10091743,8,13
31800,34,0,17,16,34,16.44125899,20,14
31800,16,4,224,12,26,17.43932519,11,15
31800,34,2,162,16,37,18.73246177,15,20
32100,34,0,155,12,23,16.06123099,7,9
32100,34,0,19,14,25,16.02215929,10,10
32100,34,0,139,17,29,15.96168421,10,11
32100,34,0,1,14,31,16.28176678,16,12
32400,34,2,11,5,9,17.37785333,8,5
32400,34,1,111,6,20,16.81298557,15,8
32400,34,0,145,15,31,16.27021351,15,12
32400,34,3,228,12,26,17.17389444,26,13
32700,35,1,159,9,17,18.52781833,9,9
32700,35,1,189,9,19,18.65953628,6,10
32700,34,1,143,7,26,16.71256994,20,14
32700,34,1,147,13,31,16.52768444,18,14
32700,34,1,44,18,35,18.45616534,7,17
33000,34,1,35,12,29,16.55064504,20,14
33000,34,1,27,11,29,16.53237463,20,15
33300,35,0,118,8,19,17.55086727,9,7
33300,34,3,115,6,13,15.92211646,10,7
33300,34,1,180,6,26,16.92865877,21,15
33600,34,1,67,6,28,16.92865877,21,16
33900,35,0,233,22,33,17.33478588,13,13
33900,34,1,122,6,21,17.3492126,22,15
34200,34,1,35,4,12,16.1320442,10,7
34200,34,2,18,7,16,16.89403606,17,7
34200,34,2,0,12,17,17.3129683,18,9
34200,34,3,211,18,37,17.68966986,14,19
34800,34,3,182,6,10,16.0744981,11,6
34800,34,2,220,7,14,17.18374506,13,7
34800,34,2,116,22,41,18.58986455,26,20
35100,34,1,9,8,14,16.05760073,6,7
35100,34,1,170,5,16,16.59849691,7,9
35100,34,0,111,14,26,17.55086727,9,11
35100,34,1,215,13,27,18.61966114,7,14
35400,34,3,201,8,12,15.48833424,7,6
35400,34,1,116,5,14,16.59849691,3,7
35700,34,2,140,6,11,17.28791209,9,4
35700,34,3,215,6,12,17.04640235,13,6
35700,34,3,169,4,12,16.87214567,12,6
35700,34,2,208,6,15,16.89403606,16,6
36000,34,3,118,6,13,17.28603524,14,7
36000,34,1,189,9,20,16.35558559,7,12
36000,35,0,19,12,21,17.582185,4,12
36300,35,1,124,5,7,15.99075786,4,3
36300,34,3,193,7,16,17.06303419,15,7
36600,34,1,113,8,14,16.05760073,8,9
36900,34,3,225,7,15,17.06303419,13,6
36900,34,3,120,10,15,15.28914687,6,7
37200,34,3,218,4,8,17.32490909,12,6
37200,34,0,33,5,11,16.22668309,11,6
37200,35,2,2,5,18,19.47121972,4,8
37500,34,3,229,4,8,16.05068871,10,4
37500,34,3,32,3,8,15.91968854,9,5
37500,34,2,1,13,31,18.65496559,19,18
37800,35,3,10,6,8,15.13554502,3,3
37800,34,1,9,11,26,18.22642074,3,14
38100,34,2,16,26,64,19.46707607,21,33
38400,34,3,171,9,13,15.38206549,5,6
38400,34,0,141,12,26,17.66458254,4,10
38400,35,1,112,14,31,18.58143885,9,16
38400,34,0,32,16,36,17.52517162,7,17
38400,16,3,122,15,37,17.4945663,18,21
38700,35,2,25,5,15,18.70782014,5,9
39000,34,3,151,8,14,16.33244293,12,3
39000,17,2,9,5,11,16.47147465,7,6
39000,35,3,152,10,13,15.32124874,7,6
39000,16,2,169,8,21,16.28688097,11,10
39000,34,1,201,10,26,18.34655405,2,13
39300,35,3,172,11,16,15.42940589,7,8
39300,34,1,36,6,16,16.56103203,7,9
39600,34,1,11,5,11,16.17273497,8,7
39600,35,0,155,7,21,17.68380443,2,8
39600,34,2,201,16,35,18.38728215,24,19
39900,34,0,114,24,43,18.56063626,7,19
40200,34,1,163,5,12,16.24069401,5,4
40200,35,1,153,4,10,16.59298167,5,6
40200,34,1,41,16,31,18.35427589,11,13
40200,35,0,0,16,31,17.62471028,10,14
40500,34,1,234,4,10,16.21176223,8,6
40500,35,0,222,19,30,16.84235561,18,10
40800,34,0,15,6,11,16.57933785,8,5
40800,34,0,190,17,27,17.33478588,11,9
40800,35,0,230,20,30,17.04757741,16,10
40800,35,0,45,18,35,18.24838088,7,12
40800,34,2,46,20,50,19.36449788,19,25
41100,35,0,18,13,19,16.91285501,12,5
41100,34,1,122,5,10,15.98183347,10,6
41100,34,1,139,10,21,18.61966114,6,12
41400,34,0,121,4,9,16.57933785,8,3
41400,34,1,30,4,9,16.14571191,8,5
41400,34,0,236,17,34,17.66458254,4,15
41700,35,0,29,7,13,17.51741911,8,3
41700,17,1,216,10,17,15.86658824,7,10
41700,35,1,138,12,26,18.08575788,4,13
41700,35,0,151,26,40,17.42984569,13,18
42000,34,0,191,10,20,17.51741911,10,7
42000,35,2,43,7,13,18.67105005,8,7
42000,34,1,218,16,28,18.45412157,11,13
42000,35,0,195,13,29,17.53056358,5,15
42300,35,0,117,3,5,16.86909774,5,1
42300,35,1,208,19,34,18.45412157,11,16
42300,34,2,44,18,40,18.54471313,25,22
42300,35,0,194,20,48,17.80979381,10,22
42600,34,0,204,10,13,16.9151582,8,4
42600,35,0,119,14,21,17.13129549,14,5
42600,35,0,223,15,23,16.49168019,17,7
42900,17,2,236,14,20,17.85803611,8,7
42900,17,4,237,7,17,17.16977661,9,10
42900,35,0,38,11,26,19.2473766,4,12
43200,34,0,167,5,15,17.65166163,7,3
43200,34,0,25,10,26,17.68380443,4,11
43200,34,0,193,20,32,18.07755102,7,12
43200,35,3,204,15,32,17.73465665,10,14
43200,35,2,207,15,33,19.40970874,15,15
43200,34,0,14,27,45,18.03663934,12,16
43200,34,2,43,22,55,19.45696944,19,28
43500,35,2,23,7,11,18.69607177,9,5
43500,34,1,199,11,22,18.59866617,9,14
43500,34,0,17,14,28,17.60398029,5,14
43500,34,0,198,18,33,17.59740406,8,15
43500,35,2,236,13,35,19.28745562,8,16
43800,34,0,37,16,34,17.60990854,6,16
