plan_time,runway,peaknew,gatenew,distance,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
2016/2/13 16:00,35,2,12,3512,9,24,16.60877828,17,15
2016/2/13 16:00,34,2,13,3413,16,33,17.82690445,14,15
2016/2/13 16:05,34,2,172,34172,11,23,15.80028504,13,7
2016/2/13 16:05,35,2,210,35210,11,20,16.42827341,10,8
2016/2/13 16:05,35,2,1,351,12,25,17.90958904,9,10
2016/2/13 16:10,34,2,170,34170,4,17,16.58944214,11,10
2016/2/13 16:10,34,2,38,3438,10,35,17.67510354,16,20
2016/2/13 16:15,35,1,124,35124,5,12,16.82198403,10,6
2016/2/13 16:15,34,2,233,34233,2,14,16.63798165,11,7
2016/2/13 16:15,35,2,225,35225,16,29,17.72435955,9,10
2016/2/13 16:20,35,4,21,3521,4,8,15.88693777,8,4
2016/2/13 16:20,34,1,190,34190,12,21,16.82265101,20,12
2016/2/13 16:25,34,2,196,34196,9,17,15.80028504,12,6
2016/2/13 16:25,35,1,35,3535,3,12,16.87793408,12,8
2016/2/13 16:25,34,1,193,34193,7,15,17.03072,13,8
2016/2/13 16:25,34,2,121,34121,8,23,16.41176749,16,11
2016/2/13 16:30,35,1,113,35113,8,14,17.38740554,4,5
2016/2/13 16:30,34,3,15,3415,5,13,16.44259357,14,10
2016/2/13 16:35,35,1,145,35145,5,9,16.83199003,6,6
2016/2/13 16:35,35,2,136,35136,14,25,17.94410681,7,9
2016/2/13 16:35,35,4,187,35187,13,23,17.29866264,13,11
2016/2/13 16:40,35,1,140,35140,10,14,15.9975576,11,4
2016/2/13 16:40,35,1,136,35136,10,16,16.4328534,11,6
2016/2/13 16:40,35,3,230,35230,9,17,16.74490446,11,8
2016/2/13 16:40,34,2,182,34182,10,19,17.17296281,10,9
2016/2/13 16:40,34,2,234,34234,9,30,17.73730496,15,16
2016/2/13 16:45,35,1,113,35113,9,16,16.52360811,9,4
2016/2/13 16:45,35,4,209,35209,10,19,16.11258465,10,6
2016/2/13 16:45,34,1,197,34197,9,16,16.8309075,11,7
2016/2/13 16:45,34,2,168,34168,8,17,17.32224481,7,8
2016/2/13 16:50,35,1,229,35229,11,18,16.4328534,12,8
2016/2/13 16:55,34,1,230,34230,3,12,17.03158527,6,4
2016/2/13 16:55,35,1,159,35159,4,8,16.79879466,10,6
2016/2/13 16:55,34,2,196,34196,21,37,17.94410681,12,14
2016/2/13 17:00,35,1,9,359,2,9,16.87793408,9,5
2016/2/13 17:00,34,2,171,34171,11,22,17.66783453,7,10
2016/2/13 17:00,34,1,199,34199,11,24,16.75586354,19,11
2016/2/13 17:05,35,2,19,3519,6,13,17.72435955,6,4
2016/2/13 17:05,34,1,28,3428,8,16,16.76783523,12,9
2016/2/13 17:10,35,4,2,352,8,13,15.72838378,8,4
2016/2/13 17:10,34,3,115,34115,12,17,16.66555972,12,8
2016/2/13 17:15,34,1,37,3437,9,18,16.76945876,15,11
2016/2/13 17:20,34,3,158,34158,1,4,17.43241415,5,4
2016/2/13 17:20,35,1,228,35228,5,10,16.8309075,6,4
2016/2/13 17:20,34,1,234,34234,10,18,16.94312692,11,8
2016/2/13 17:20,35,1,194,35194,7,15,16.76114837,11,9
2016/2/13 17:20,34,1,220,34220,10,18,16.82917407,13,9
2016/2/13 17:20,34,2,30,3430,21,33,17.66514826,11,12
2016/2/13 17:25,34,2,192,34192,10,16,17.39313644,8,9
2016/2/13 17:25,34,3,14,3414,7,22,16.85115063,14,14
2016/2/13 17:25,34,3,172,34172,8,25,17.31163994,13,15
2016/2/13 17:30,34,2,224,34224,10,18,17.85803611,5,9
2016/2/13 17:30,34,1,34,3434,10,21,17.01786012,14,11
2016/2/13 17:35,35,1,142,35142,5,11,17.0131216,8,7
2016/2/13 17:35,34,1,31,3431,12,22,16.90495008,14,11
2016/2/13 17:40,34,3,195,34195,9,17,16.02258065,10,6
2016/2/13 17:40,34,1,165,34165,11,20,16.76928808,14,11
2016/2/13 17:45,35,2,148,35148,2,6,17.66783453,2,3
2016/2/13 17:45,35,2,235,35235,7,13,17.36140279,8,5
2016/2/13 17:45,35,2,79,3579,13,21,17.66811719,5,6
2016/2/13 17:45,35,3,138,35138,8,17,15.69457281,10,11
2016/2/13 17:45,35,2,202,35202,9,27,17.86611842,12,15
2016/2/13 17:50,34,2,33,3433,10,18,17.36140279,9,10
2016/2/13 17:50,34,2,200,34200,12,22,17.93014544,9,11
2016/2/13 17:50,34,2,27,3427,12,29,17.91234912,16,18
2016/2/13 17:55,34,2,144,34144,16,27,17.95088208,9,10
2016/2/13 17:55,34,2,223,34223,11,21,17.55232224,6,10
2016/2/13 17:55,34,2,229,34229,13,27,17.98180147,13,14
2016/2/13 17:55,35,2,204,35204,20,40,17.73232491,17,20
2016/2/13 18:00,35,4,41,3541,11,17,15.6166474,9,6
2016/2/13 18:00,35,1,213,35213,10,27,17.3599335,15,12
2016/2/13 18:00,34,2,206,34206,17,33,17.73232491,12,13
2016/2/13 18:05,35,2,232,35232,8,19,17.90958904,7,6
2016/2/13 18:05,34,4,17,3417,5,8,17.87519685,6,6
2016/2/13 18:05,34,2,169,34169,8,32,17.73409196,18,21
2016/2/13 18:10,35,2,201,35201,2,7,17.94410681,2,3
2016/2/13 18:10,35,2,151,35151,12,30,17.94511979,13,12
2016/2/13 18:10,35,2,227,35227,10,29,17.79710214,13,16
2016/2/13 18:10,35,2,191,35191,22,37,17.73422392,17,16
2016/2/13 18:15,34,3,139,34139,5,12,16.1405723,9,6
2016/2/13 18:15,35,2,170,35170,13,25,17.76171713,6,8
2016/2/13 18:20,35,3,207,35207,4,16,17.49789051,10,12
2016/2/13 18:20,34,2,212,34212,19,40,17.71075314,17,20
2016/2/13 18:20,35,2,146,35146,17,41,17.96919964,21,23
2016/2/13 18:25,35,4,38,3538,6,13,16.22189702,7,5
2016/2/13 18:25,35,4,24,3524,3,12,18.65104502,8,7
2016/2/13 18:25,35,4,152,35152,5,16,16.24153675,11,9
2016/2/13 18:30,34,4,190,34190,5,8,16.69267606,9,4
2016/2/13 18:30,34,3,215,34215,4,9,16.41923274,9,8
2016/2/13 18:30,34,2,121,34121,11,31,17.86611842,16,18
2016/2/13 18:30,34,2,152,34152,10,32,17.7128666,17,19
2016/2/13 18:40,35,4,143,35143,1,5,15.86653477,3,2
2016/2/13 18:40,34,4,210,34210,4,8,15.88693777,8,3
2016/2/13 18:40,34,3,157,34157,8,21,17.01256517,11,12
2016/2/13 18:45,35,3,230,35230,5,10,16.76623975,5,7
2016/2/13 18:50,34,1,46,3446,9,29,17.1135124,16,14
2016/2/13 18:50,34,3,226,34226,10,34,17.4945663,15,18
2016/2/13 18:55,35,4,181,35181,6,9,16.60641466,10,5
2016/2/13 18:55,34,4,193,34193,8,13,16.19051878,14,6
2016/2/13 18:55,35,4,35,3535,6,14,15.98414634,7,6
2016/2/13 19:00,35,3,26,3526,3,8,15.72525801,4,4
2016/2/13 19:00,34,4,168,34168,9,19,15.86653477,13,9
2016/2/13 19:05,35,3,237,35237,4,8,16.41923274,9,6
2016/2/13 19:05,35,4,222,35222,2,7,16.5452368,11,7
2016/2/13 19:05,34,3,220,34220,4,10,16.44121083,12,8
2016/2/13 19:10,35,3,232,35232,3,8,16.34356244,8,3
2016/2/13 19:15,35,4,160,35160,3,5,15.6137468,8,3
2016/2/13 19:15,35,4,228,35228,6,11,15.48046337,9,5
2016/2/13 19:15,34,1,170,34170,6,21,17.3599335,10,9
2016/2/13 19:20,35,4,9,359,2,5,16.19051878,2,0
2016/2/13 19:25,35,3,123,35123,6,8,15.79792803,4,4
2016/2/13 19:30,34,3,172,34172,7,12,16.60729529,10,5
2016/2/13 19:30,35,4,116,35116,7,17,17.18429136,7,6
2016/2/13 19:35,34,4,214,34214,7,10,15.56053952,9,5
2016/2/13 19:40,34,3,0,340,11,20,16.05193277,10,8
2016/2/13 19:40,34,3,140,34140,7,16,17.90689796,10,8
2016/2/13 19:45,35,4,146,35146,7,17,16.22189702,12,10
2016/2/13 19:50,35,3,45,3545,5,12,16.7965572,6,3
2016/2/13 19:50,34,3,12,3412,7,16,15.6533548,8,10
2016/2/13 19:55,34,4,121,34121,7,15,15.86653477,6,5
2016/2/13 19:55,34,4,161,34161,10,17,15.48046337,12,7
2016/2/13 19:55,35,4,182,35182,10,23,16.0422409,11,8
2016/2/13 19:55,35,1,152,35152,11,22,16.74175011,16,12
2016/2/13 20:00,34,3,224,34224,6,9,15.7932335,6,3
2016/2/13 20:00,35,4,218,35218,6,18,16.04364242,11,7
2016/2/13 20:05,34,3,13,3413,8,15,16.37466475,12,6
2016/2/13 20:05,34,3,27,3427,6,13,15.72764579,8,8
2016/2/13 20:10,34,3,194,34194,10,14,16.7015528,11,3
2016/2/13 20:10,35,3,189,35189,9,19,17.57081228,14,13
2016/2/13 20:15,35,3,235,35235,7,10,15.99707506,7,4
2016/2/13 20:20,35,3,201,35201,4,9,15.72764579,4,6
2016/2/13 20:20,34,3,10,3410,6,16,16.0964231,11,7
2016/2/13 20:20,35,3,227,35227,8,15,15.72764579,9,10
2016/2/13 20:25,35,3,236,35236,4,7,15.84639831,4,5
2016/2/13 20:25,34,3,192,34192,5,13,15.83453125,9,6
2016/2/13 20:30,34,4,14,3414,4,10,17.89381515,8,7
2016/2/13 20:35,34,3,151,34151,7,17,15.84919528,14,9
2016/2/13 20:35,35,1,202,35202,8,27,17.34087171,15,13
2016/2/13 20:40,34,3,207,34207,8,16,16.74490446,10,7
2016/2/13 20:40,35,3,205,35205,9,21,16.18213748,15,8
2016/2/13 20:40,34,3,237,34237,11,21,17.22730733,7,9
2016/2/13 20:40,35,4,190,35190,12,19,19.73786337,12,9
2016/2/13 20:45,35,5,138,35138,2,3,13.75833333,3,2
2016/2/13 20:50,34,3,191,34191,12,20,16.58698285,14,8
2016/2/13 20:50,35,3,235,35235,6,14,17.57081228,8,8
2016/2/13 20:55,35,3,220,35220,8,15,16.74490446,9,6
2016/2/13 20:55,34,3,171,34171,12,19,17.24456259,5,7
2016/2/13 20:55,34,1,28,3428,12,25,17.42061766,13,14
2016/2/13 21:00,35,3,118,35118,9,18,17.22730733,5,8
2016/2/13 21:00,35,3,111,35111,8,17,17.78490793,11,9
2016/2/13 21:00,35,4,1,351,10,22,17.25047496,10,10
2016/2/13 21:00,35,3,215,35215,11,23,17.22730733,9,12
2016/2/13 21:00,35,3,204,35204,16,26,17.15949679,10,13
2016/2/13 21:05,35,1,117,35117,4,14,17.3599335,5,4
2016/2/13 21:05,34,1,42,3442,11,23,17.30819964,11,12
2016/2/13 21:10,35,1,165,35165,6,18,17.3599335,8,8
2016/2/13 21:10,35,1,219,35219,7,24,17.34087171,13,11
2016/2/13 21:10,34,3,0,340,7,18,17.89544409,10,11
2016/2/13 21:15,35,4,29,3529,5,13,18.1545583,7,5
2016/2/13 21:15,34,4,141,34141,3,8,17.95923875,6,6
2016/2/13 21:15,35,4,25,3525,5,12,17.85590174,8,7
2016/2/13 21:15,34,1,17,3417,6,12,16.83199003,9,7
2016/2/13 21:15,35,1,147,35147,8,16,16.76368838,13,9
2016/2/13 21:15,35,1,16,3516,6,21,17.1135124,15,12
2016/2/13 21:20,35,4,148,35148,5,11,19.86614173,6,2
2016/2/13 21:20,34,3,144,34144,6,13,17.64912109,8,8
2016/2/13 21:25,35,5,225,35225,0,0,12.64204947,2,0
2016/2/13 21:25,35,3,154,35154,4,9,17.95393548,5,4
2016/2/13 21:25,34,1,141,34141,7,12,17.38329466,6,7
2016/2/13 21:30,35,4,142,35142,4,7,17.20914582,1,2
2016/2/13 21:30,34,1,168,34168,7,12,17.08380225,9,8
2016/2/13 21:30,35,1,228,35228,8,12,16.72880204,11,8
2016/2/13 21:30,35,4,121,35121,9,20,20.07257717,11,10
2016/2/13 21:35,35,4,44,3544,6,15,18.1545583,8,8
2016/2/13 21:35,35,4,9,359,7,20,20.16432161,9,11
2016/2/13 21:40,35,3,30,3530,4,10,17.90192982,4,5
2016/2/13 21:40,35,3,123,35123,3,6,17.1299787,4,5
2016/2/13 21:45,35,5,13,3513,2,2,13.37469136,1,0
2016/2/13 21:45,34,4,194,34194,5,13,17.16016674,5,4
2016/2/13 21:45,35,4,41,3541,6,18,17.81887955,10,10
2016/2/13 21:50,35,3,24,3524,2,7,17.55970825,5,6
2016/2/13 21:50,35,4,21,3521,8,14,17.16443742,8,6
2016/2/13 21:55,34,4,207,34207,8,14,17.16443742,7,4
2016/2/13 21:55,35,3,151,35151,6,12,16.91845673,6,5
2016/2/13 21:55,34,4,231,34231,4,9,17.2955122,4,6
2016/2/13 22:00,35,4,201,35201,9,15,19.79218638,10,6
2016/2/13 22:00,34,0,189,34189,12,19,16.31727806,7,10
2016/2/13 22:00,35,4,225,35225,7,20,17.46989899,11,11
2016/2/13 22:05,35,5,25,3525,1,2,19.04053751,2,3
2016/2/13 22:10,35,3,166,35166,6,8,16.9586262,4,3
2016/2/13 22:10,35,3,201,35201,6,10,16.91845673,5,4
2016/2/13 22:10,35,4,234,35234,15,21,17.14233045,12,7
2016/2/13 22:15,35,4,122,35122,6,12,17.16443742,6,3
2016/2/13 22:15,35,4,22,3522,10,18,17.29866264,10,7
2016/2/13 22:15,35,4,210,35210,14,24,17.22767322,12,13
2016/2/13 22:20,35,4,12,3512,8,14,18.10397163,7,6
2016/2/13 22:20,35,4,153,35153,5,17,20.35,7,8
2016/2/13 22:20,35,4,229,35229,11,23,17.25047496,10,12
2016/2/13 22:25,35,5,13,3513,1,2,13.68854167,1,0
2016/2/13 22:30,34,4,190,34190,6,13,17.10688438,6,5
2016/2/13 22:30,35,4,40,3540,8,13,17.95804807,6,5
2016/2/13 22:30,35,4,19,3519,8,17,17.25072115,5,10
2016/2/13 22:30,35,4,39,3539,8,22,17.2955122,8,11
2016/2/13 22:35,34,4,75,3475,6,14,17.76306755,8,9
2016/2/13 22:45,35,5,33,3533,5,10,15.65819113,0,6
2016/2/13 22:45,35,4,163,35163,7,20,17.46989899,7,10
2016/2/13 22:50,35,4,138,35138,8,20,18.60894246,15,10
2016/2/13 22:50,35,4,191,35191,9,18,17.9285347,12,10
2016/2/13 23:00,34,4,198,34198,8,15,17.95804807,8,6
2016/2/13 23:00,34,4,20,3420,10,15,17.83101315,8,7
2016/2/13 23:05,35,4,237,35237,12,17,19.64582712,13,8
2016/2/13 23:05,35,4,160,35160,7,17,18.1545583,10,9
2016/2/13 23:10,35,4,226,35226,8,10,17.93170732,6,3
2016/2/13 23:10,35,4,38,3538,7,10,17.82987897,6,4
2016/2/13 23:10,34,4,236,34236,3,9,18.60660377,4,4
2016/2/13 23:10,35,4,230,35230,11,19,19.28676471,15,6
2016/2/13 23:20,34,4,10,3410,5,18,18.92142857,12,8
2016/2/13 23:25,35,4,215,35215,6,21,20.35,8,12
2016/2/13 23:30,35,4,171,35171,10,20,19.21537829,16,7
2016/2/13 23:30,35,4,199,35199,5,16,19.32999158,14,7
2016/2/13 23:30,35,4,225,35225,10,20,19.86614173,11,9
2016/2/13 23:30,35,4,183,35183,8,20,18.28907502,12,11
2016/2/13 23:40,35,4,21,3521,4,9,19.28676471,10,4
2016/2/13 23:40,35,4,182,35182,13,22,19.15736,15,9
2016/2/13 23:40,35,5,223,35223,6,19,20.07018634,6,10
2016/2/13 23:45,35,5,10,3510,2,3,18.33961486,0,2
2016/2/13 23:45,35,4,192,35192,8,22,20.16432161,9,12
2016/2/13 23:50,35,4,30,3530,5,11,19.86614173,7,3
2016/2/13 23:55,35,4,162,35162,11,14,19.55800604,9,6
2016/2/14 0:05,35,5,17,3517,4,8,16.36297578,1,2
2016/2/14 0:05,35,5,194,35194,4,19,19.86717489,4,10
2016/2/14 0:10,35,5,30,3530,0,0,14.81456311,2,0
2016/2/14 0:10,34,5,196,34196,1,4,20.39056445,6,4
2016/2/14 0:10,35,5,32,3532,5,11,19.83209028,3,8
2016/2/14 0:10,35,5,168,35168,7,20,19.9022187,5,11
2016/2/14 0:15,35,5,167,35167,3,10,20.30434433,8,7
2016/2/14 0:15,35,5,13,3513,4,12,19.86717489,3,8
2016/2/14 0:25,35,5,23,3523,3,7,20.04739583,3,7
2016/2/14 0:30,35,5,122,35122,2,5,15.75616667,0,3
2016/2/14 0:50,35,5,14,3514,2,3,16.11485884,0,3
2016/2/14 1:05,35,5,200,35200,7,8,17.37857143,1,2
2016/2/14 1:05,35,5,182,35182,7,11,16.67942664,1,6
2016/2/14 1:15,35,5,213,35213,6,9,16.93306321,1,3
2016/2/14 1:15,35,5,190,35190,1,5,16.06463596,2,6
2016/2/14 1:20,35,5,192,35192,4,6,17.295,1,1
2016/2/14 1:20,35,5,198,35198,7,13,15.67355932,0,7
2016/2/14 1:30,35,5,197,35197,4,9,16.03017241,0,4
2016/2/14 1:45,35,5,225,35225,4,7,15.79869494,0,5
2016/2/14 1:50,35,5,199,35199,3,7,15.74754098,1,6
2016/2/14 2:00,35,5,59,3559,0,3,16.17294469,2,4
2016/2/14 2:25,35,5,11,3511,1,1,14.26527331,0,0
2016/2/14 2:35,35,5,75,3575,0,2,13.59717868,2,2
2016/2/14 3:50,35,5,40,3540,0,0,12.46677419,4,0
2016/2/14 4:15,35,5,10,3510,0,2,13.43052632,2,1
2016/2/14 4:30,35,5,168,35168,2,4,13.33793103,7,2
2016/2/14 5:00,35,5,39,3539,0,0,12.7108209,0,0
2016/2/14 5:00,35,5,58,3558,0,0,13.00380228,4,1
2016/2/14 5:45,35,5,52,3552,1,1,11.99730539,1,0
2016/2/14 5:50,35,5,72,3572,1,2,12.77528345,1,1
2016/2/14 5:50,35,5,73,3573,0,1,12.94302554,0,1
2016/2/14 6:00,35,5,12,3512,1,2,12.61590361,4,1
2016/2/14 6:15,35,4,193,35193,10,13,12.70989761,3,6
2016/2/14 6:20,35,5,200,35200,1,2,13.20404858,1,0
2016/2/14 6:35,35,5,157,35157,7,8,13.10043956,2,1
2016/2/14 6:35,34,4,30,3430,9,15,13.45435268,6,5
2016/2/14 6:40,34,4,154,34154,2,5,12.75737352,1,1
2016/2/14 6:40,35,5,117,35117,10,12,12.79681051,3,3
2016/2/14 6:40,35,4,46,3546,5,12,12.77480258,1,6
2016/2/14 6:45,34,4,227,34227,5,9,12.91005917,3,2
2016/2/14 6:45,34,4,206,34206,6,11,12.77372093,2,4
2016/2/14 6:45,35,4,18,3518,7,11,12.91005917,3,5
2016/2/14 6:45,35,4,199,35199,6,13,12.75786901,2,8
2016/2/14 6:50,34,2,17,3417,11,22,14.03533001,3,6
2016/2/14 6:50,34,4,146,34146,14,22,13.45435268,8,7
2016/2/14 6:50,35,4,114,35114,4,11,12.88529032,0,7
2016/2/14 6:50,35,4,196,35196,6,12,13.01177474,2,8
2016/2/14 6:50,35,0,115,35115,9,19,16.49636564,4,9
2016/2/14 6:50,34,2,168,34168,13,27,14.04108612,5,9
2016/2/14 6:55,35,4,163,35163,6,10,12.94033276,1,7
2016/2/14 6:55,35,2,152,35152,15,26,13.71424672,6,8
2016/2/14 6:55,35,2,50,3550,8,18,14.77510271,4,11
2016/2/14 7:00,34,0,187,34187,4,13,17.98131107,3,3
2016/2/14 7:00,34,4,215,34215,6,11,16.63529412,7,4
2016/2/14 7:00,34,2,192,34192,11,21,13.71424672,5,5
2016/2/14 7:00,34,4,179,34179,7,14,16.60012723,9,6
2016/2/14 7:00,35,3,122,35122,4,10,16.89358289,6,6
2016/2/14 7:00,35,4,237,35237,7,11,13.20791969,2,6
2016/2/14 7:00,34,1,228,34228,13,23,15.6689496,5,13
2016/2/14 7:00,34,1,190,34190,11,22,15.74491089,3,13
2016/2/14 7:00,34,2,215,34215,13,29,14.18957346,5,13
2016/2/14 7:05,34,4,194,34194,8,14,13.45435268,6,4
2016/2/14 7:05,35,4,145,35145,10,15,13.21713654,3,6
2016/2/14 7:05,34,2,183,34183,15,24,13.58208791,7,7
2016/2/14 7:05,35,2,221,35221,17,25,13.56890244,7,8
2016/2/14 7:10,34,2,204,34204,14,25,13.95700831,4,9
2016/2/14 7:10,35,2,38,3538,17,32,13.69272326,8,12
2016/2/14 7:15,34,2,232,34232,10,17,13.58208791,4,4
2016/2/14 7:15,34,2,87,3487,17,32,13.69272326,8,14
2016/2/14 7:15,34,2,213,34213,12,26,14.43773842,5,15
2016/2/14 7:15,34,2,171,34171,13,29,14.41690334,6,17
2016/2/14 7:20,35,2,16,3516,10,21,14.10996767,4,7
2016/2/14 7:20,35,2,195,35195,11,24,14.25130916,4,11
2016/2/14 7:20,34,1,112,34112,13,28,16.52768444,9,13
2016/2/14 7:20,34,2,36,3436,16,39,14.92616487,3,19
2016/2/14 7:25,34,4,164,34164,6,11,17.50546697,11,7
2016/2/14 7:25,35,1,121,35121,8,21,15.67998436,3,10
2016/2/14 7:25,35,2,122,35122,12,27,14.37213429,4,12
2016/2/14 7:25,34,2,43,3443,17,34,14.04108612,6,14
2016/2/14 7:25,34,2,226,34226,12,27,14.37213429,4,14
2016/2/14 7:30,34,3,186,34186,4,9,17.92275355,11,5
2016/2/14 7:30,34,1,184,34184,13,26,16.06504195,1,13
2016/2/14 7:30,34,2,220,34220,14,32,14.50047109,5,16
2016/2/14 7:30,34,2,147,34147,14,33,14.50047109,5,17
2016/2/14 7:35,35,2,164,35164,6,14,14.77510271,2,10
2016/2/14 7:35,34,1,174,34174,10,22,15.62362235,6,12
2016/2/14 7:35,34,2,136,34136,13,30,14.84021739,4,14
2016/2/14 7:35,34,1,86,3486,13,29,15.67998436,3,15
2016/2/14 7:40,35,1,219,35219,7,16,16.06504195,0,9
2016/2/14 7:40,34,1,186,34186,10,24,15.38906803,3,13
2016/2/14 7:45,34,2,45,3445,6,13,16.18536873,8,4
2016/2/14 7:45,35,1,234,35234,9,16,16.04584551,0,8
2016/2/14 7:45,34,2,198,34198,11,26,15.28147418,3,12
2016/2/14 7:45,35,1,191,35191,18,33,15.66351964,8,17
2016/2/14 7:45,34,1,83,3483,15,32,15.97334178,3,17
2016/2/14 7:50,35,1,160,35160,7,15,15.6400607,3,8
2016/2/14 7:50,35,1,79,3579,9,18,15.97334178,1,10
2016/2/14 7:50,34,1,139,34139,10,19,15.74491089,3,11
2016/2/14 7:50,34,1,223,34223,12,25,16.04584551,2,12
2016/2/14 7:55,35,0,141,35141,3,11,16.18434588,6,5
2016/2/14 7:55,34,1,19,3419,15,29,15.62362235,7,14
2016/2/14 8:00,34,3,182,34182,5,8,16.77176648,12,4
2016/2/14 8:00,35,1,166,35166,7,14,15.66351964,3,7
2016/2/14 8:00,34,4,25,3425,6,13,16.53523588,10,7
2016/2/14 8:00,34,0,217,34217,10,20,16.10990366,8,10
2016/2/14 8:00,34,1,29,3429,10,21,15.66351964,3,11
2016/2/14 8:00,34,1,26,3426,11,24,15.64341116,5,11
2016/2/14 8:00,34,1,18,3418,8,24,17.39976162,12,12
2016/2/14 8:00,34,0,150,34150,12,24,15.81734652,5,12
2016/2/14 8:00,34,3,118,34118,12,31,17.28557082,22,15
2016/2/14 8:00,34,0,211,34211,17,33,16.11381832,10,18
2016/2/14 8:05,35,0,161,35161,11,22,15.7925435,5,11
2016/2/14 8:05,34,1,171,34171,12,33,16.71256994,13,15
2016/2/14 8:10,34,0,165,34165,6,15,15.80857488,3,8
2016/2/14 8:15,34,0,162,34162,7,17,16.20988722,7,10
2016/2/14 8:15,34,0,176,34176,11,24,15.92961266,7,11
2016/2/14 8:15,34,0,185,34185,11,22,15.89769392,6,11
2016/2/14 8:15,34,0,13,3413,10,23,16.17913806,8,14
2016/2/14 8:20,35,0,235,35235,5,14,15.80857488,2,7
2016/2/14 8:20,35,0,225,35225,6,16,16.21455085,6,8
2016/2/14 8:20,34,0,222,34222,8,18,16.13492549,8,10
2016/2/14 8:25,34,0,224,34224,5,11,16.11421446,3,7
2016/2/14 8:25,34,0,214,34214,13,22,15.97481508,9,8
2016/2/14 8:25,34,0,233,34233,6,11,16.36067208,4,9
2016/2/14 8:25,35,0,1,351,8,18,16.17913806,7,10
2016/2/14 8:30,35,0,230,35230,8,14,16.33493202,3,9
2016/2/14 8:30,34,0,205,34205,7,17,16.2396915,7,10
2016/2/14 8:30,34,0,237,34237,10,19,16.0242,9,10
2016/2/14 8:30,34,0,156,34156,11,22,16.13492549,8,13
2016/2/14 8:30,34,1,215,34215,15,31,16.17055556,16,15
2016/2/14 8:35,35,0,158,35158,16,24,16.27021351,9,8
2016/2/14 8:35,35,0,227,35227,7,12,16.4419693,4,9
2016/2/14 8:35,34,0,207,34207,14,26,16.36643009,8,10
2016/2/14 8:40,35,0,236,35236,7,13,16.39543446,5,9
2016/2/14 8:40,34,0,9,349,8,14,16.36067208,4,10
2016/2/14 8:40,34,1,168,34168,8,25,17.26492106,14,12
2016/2/14 8:40,34,0,172,34172,15,27,16.36643009,9,13
2016/2/14 8:45,34,3,119,34119,9,12,15.43088077,5,1
2016/2/14 8:45,35,3,19,3519,4,7,16.50172144,8,4
2016/2/14 8:45,35,0,124,35124,6,12,16.02215929,4,8
2016/2/14 8:45,35,1,115,35115,12,23,16.05760073,8,9
2016/2/14 8:45,35,0,193,35193,13,22,15.98876285,11,10
2016/2/14 8:50,34,3,34,3434,13,18,15.28914687,7,3
2016/2/14 8:50,34,0,181,34181,10,18,16.36643009,6,5
2016/2/14 8:50,34,0,2,342,17,28,16.02822665,11,10
2016/2/14 8:50,34,0,15,3415,13,28,16.44125899,6,13
2016/2/14 8:50,34,1,208,34208,15,35,17.40004134,24,16
2016/2/14 8:55,35,3,26,3526,3,7,17.35733902,11,3
2016/2/14 8:55,34,0,123,34123,9,15,16.02822665,8,5
2016/2/14 8:55,35,0,170,35170,8,17,16.53140167,3,6
2016/2/14 8:55,34,0,201,34201,15,24,16.28176678,8,9
2016/2/14 8:55,35,0,218,35218,11,24,16.44125899,5,9
2016/2/14 9:00,35,0,24,3524,8,12,16.27021351,7,3
2016/2/14 9:00,34,3,205,34205,13,19,15.21236501,8,4
2016/2/14 9:00,35,1,143,35143,8,21,16.52768444,3,10
2016/2/14 9:00,35,1,12,3512,7,22,16.53237463,6,11
2016/2/14 9:00,35,1,111,35111,10,26,16.55064504,9,14
2016/2/14 9:00,35,2,184,35184,13,25,17.12700334,12,16
2016/2/14 9:05,34,2,145,34145,11,15,17.38192363,13,6
2016/2/14 9:05,35,1,155,35155,11,24,16.52768444,6,11
2016/2/14 9:05,34,2,195,34195,9,27,17.7128666,18,14
2016/2/14 9:05,34,1,116,34116,11,28,16.52650293,10,15
2016/2/14 9:05,34,0,118,34118,16,34,16.44125899,9,15
2016/2/14 9:10,34,1,153,34153,10,29,16.71256994,10,12
2016/2/14 9:10,34,1,30,3430,13,33,16.94207589,14,14
2016/2/14 9:10,34,1,25,3425,19,48,16.52650293,23,27
2016/2/14 9:15,35,1,20,3520,5,11,17.19226372,8,7
2016/2/14 9:15,34,1,159,34159,9,20,17.06759969,9,8
2016/2/14 9:15,34,1,197,34197,13,34,16.92865877,17,14
2016/2/14 9:20,35,1,66,3566,8,20,17.18882106,9,9
2016/2/14 9:25,35,3,231,35231,3,5,16.17854447,6,3
2016/2/14 9:25,34,2,36,3436,11,14,17.35196172,14,6
2016/2/14 9:30,35,2,16,3516,2,7,17.57311258,7,5
2016/2/14 9:30,34,2,169,34169,7,19,17.52396621,18,10
2016/2/14 9:30,34,1,23,3423,8,24,17.26492106,12,11
2016/2/14 9:30,34,1,29,3429,7,19,17.43795712,13,12
2016/2/14 9:35,35,1,44,3544,6,16,17.34056225,11,8
2016/2/14 9:35,34,1,232,34232,5,16,17.41903739,12,11
2016/2/14 9:40,34,0,163,34163,5,14,17.59740406,3,6
2016/2/14 9:45,34,2,228,34228,10,14,17.25427616,14,6
2016/2/14 9:45,34,2,191,34191,12,23,17.34072212,18,11
