plan_time,runway,peaknew,gatenew,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res,
29100,17,0,56,6,16,15.99063145,4,10,
29400,17,0,111,2,11,15.99063145,1,4,
29400,16,0,177,10,17,15.80850631,2,7,
29700,16,0,121,8,12,15.81734652,1,4,
29700,16,0,229,7,16,16.17913806,8,7,
29700,16,0,171,8,19,16.03250786,9,10,
29700,16,0,108,13,32,15.99063145,9,13,
30000,16,0,231,8,14,16.2396915,5,7,
30000,16,0,220,8,19,16.4419693,2,10,
30000,17,0,198,11,22,16.13492549,8,10,
30000,17,0,224,11,24,15.81734652,2,13,
30300,16,0,205,12,23,16.17644428,7,10,
30300,16,0,203,11,25,16.02822665,8,10,
30300,16,0,225,8,13,15.89769392,2,10,
30300,17,0,83,16,28,16.4419693,4,13,
30600,16,0,190,4,11,16.3333578,1,4,
30600,16,0,146,13,25,15.89769392,7,13,
30600,17,0,184,21,40,16.4107197,6,16,
30900,16,0,194,4,10,16.39543446,1,4,
30900,16,0,57,9,24,16.06157098,9,10,
30900,17,0,218,16,30,16.18434588,10,13,
30900,17,0,216,19,34,16.15758711,7,13,
31200,16,0,223,7,18,16.06157098,6,7,
31200,16,0,169,11,19,15.98876285,4,7,
31200,17,0,233,14,26,16.36067208,3,10,
31200,16,0,228,16,29,16.20182665,6,10,
31500,17,0,148,11,25,16.02822665,8,10,
31500,17,0,144,16,29,16.11421446,6,10,
31500,16,0,114,9,23,16.13127196,9,10,
31500,17,0,37,19,35,15.96168421,13,16,
31500,17,0,196,22,45,16.02822665,17,22,
31800,16,0,36,14,28,16.44125899,12,13,
31800,16,1,33,13,29,16.52768444,9,13,
31800,16,0,38,17,32,15.97481508,12,16,
32100,16,1,201,9,19,17.19226372,7,10,
32100,16,0,1,13,28,16.45434234,11,13,
32100,17,0,160,17,34,16.51780523,13,19,
32100,17,0,147,17,40,16.16997207,15,19,
32400,16,0,178,9,22,16.43561295,9,10,
32400,17,0,18,12,28,16.28176678,12,13,
32400,17,1,10,14,25,16.71256994,9,13,
32400,17,1,158,19,40,16.71256994,17,19,
32400,17,1,82,16,40,17.18882106,19,19,
32400,17,1,141,18,42,16.92865877,19,22,
32700,16,1,143,5,11,17.33956471,7,7,
32700,16,0,15,11,26,16.49636564,10,13,
32700,16,1,118,12,23,16.89721086,9,13,
32700,17,1,163,22,42,16.53237463,17,19,
33000,16,1,43,8,22,17.39976162,14,10,
33000,16,1,24,10,23,17.3492126,14,10,
33000,16,1,25,11,22,16.89721086,7,13,
33300,16,1,217,12,21,16.71256994,6,13,
33300,16,2,19,6,20,17.52396621,12,13,
33300,17,1,46,15,30,17.05300191,14,16,
33600,16,1,208,7,13,16.91397527,4,7,
33600,17,2,76,15,36,17.57311258,21,22,
33600,17,1,71,18,41,17.33956471,22,25,
33900,16,1,142,8,24,17.40004134,13,10,
33900,17,1,155,14,35,17.39793487,20,19,
34200,35,2,140,3,4,16.18536873,4,1,
34200,16,3,64,7,13,17.35733902,9,4,
34200,16,2,172,3,9,17.52396621,7,4,
34200,16,1,20,9,26,17.37046293,16,16,
34200,17,1,0,13,32,17.52842105,18,19,
34500,16,2,232,2,8,17.34670256,5,7,
34500,17,1,45,7,19,17.4414963,14,13,
34800,16,2,222,1,5,17.40904829,5,7,
35100,16,2,115,5,12,17.40904829,6,10,
35100,34,0,79,16,37,18.79216535,14,19,
35400,16,2,167,4,8,17.18374506,4,4,
35400,16,2,195,5,13,16.89403606,11,7,
35400,17,3,190,9,19,17.39081256,15,7,
35700,16,2,189,4,10,17.04793187,6,4,
35700,16,2,202,6,10,17.28791209,7,7,
35700,16,3,120,6,11,17.28603524,12,7,
35700,17,2,139,8,13,17.28791209,12,10,
35700,17,2,193,13,21,17.40549289,17,16,
36000,16,2,182,5,11,17.18374506,9,7,
36000,17,2,156,6,14,17.04793187,12,7,
36300,17,3,38,1,5,17.0607767,6,1,
36300,16,2,191,4,11,16.91326198,9,7,
36300,17,3,197,8,17,16.89358289,14,10,
36600,16,3,165,5,7,17.24369892,8,4,
36900,16,3,226,3,6,17.06303419,8,4,
37200,17,3,111,1,6,15.71811594,2,4,
37200,16,3,157,6,11,17.12756849,11,7,
37200,16,3,35,9,19,17.39081256,16,10,
37500,16,3,26,7,14,17.17389444,10,7,
37500,16,3,225,4,10,16.36448894,7,7,
37500,16,1,141,10,22,16.25123004,12,13,
37800,17,3,42,5,10,16.17854447,9,7,
37800,17,3,67,9,19,16.56094796,10,10,
38100,16,3,224,5,10,16.56094796,7,4,
38100,17,3,201,6,12,16.36448894,7,7,
38100,16,3,25,4,8,15.83783632,3,7,
38400,16,3,205,4,5,15.92211646,5,4,
38400,16,1,144,10,19,16.35558559,4,4,
38400,17,3,121,9,17,15.58937669,8,7,
38400,16,3,118,3,8,15.83056938,2,7,
38400,16,3,170,11,20,15.66663452,7,7,
38700,17,3,1,6,13,15.71811594,7,7,
39000,16,3,161,4,6,15.21236501,5,1,
39000,16,3,168,6,14,15.17930295,6,4,
39000,16,3,23,8,18,15.17930295,7,7,
39000,17,3,50,8,18,15.17930295,7,7,
39000,17,3,112,13,23,15.81822796,6,10,
39300,17,3,234,9,16,15.21236501,9,7,
39300,16,1,37,11,23,16.47912383,3,7,
39300,35,0,198,16,31,17.98224456,13,16,
39600,17,3,18,4,9,15.13554502,3,1,
39600,17,1,13,6,13,16.56103203,3,7,
39600,16,3,119,10,19,15.66663452,6,7,
39600,16,1,15,13,26,16.56642567,8,10,
39900,16,3,114,10,17,15.53465686,6,7,
39900,16,1,9,14,25,16.05760073,6,10,
40200,17,1,142,8,12,16.54246032,1,4,
40200,17,1,2,12,20,16.59849691,8,10,
40200,17,1,235,11,21,16.54441984,10,13,
40200,16,0,228,20,34,16.72626343,13,13,
40500,16,1,171,7,16,16.43855634,8,7,
40500,16,1,237,8,19,16.25123004,10,10,
40800,16,1,194,6,15,16.20477419,9,10,
40800,17,1,158,7,18,16.17273497,12,10,
40800,17,1,227,11,23,16.56103203,11,13,
40800,16,1,20,15,30,16.07567454,12,13,
40800,34,0,28,13,32,16.84605457,14,16,
41100,35,2,170,3,11,18.76409877,5,7,
41100,16,1,124,11,22,16.12955895,12,10,
41100,16,1,0,9,20,16.1320442,14,10,
41400,16,0,203,8,19,16.84235561,6,10,
41400,16,1,11,14,26,16.14571191,9,10,
41700,17,0,29,7,17,16.87366224,4,7,
41700,17,0,199,12,20,16.22668309,8,7,
41700,16,0,43,14,22,16.34157442,5,10,
41700,17,0,138,14,23,16.5134984,8,10,
41700,17,0,152,17,30,16.8691306,13,13,
42000,16,0,215,9,13,16.49168019,5,4,
42000,17,0,117,8,14,16.5134984,3,4,
42000,16,0,222,16,28,16.79761252,12,13,
42300,35,1,145,4,16,18.22642074,5,4,
42300,17,0,39,7,16,16.9073017,9,7,
42300,17,0,69,15,24,16.3102091,7,10,
42300,16,0,24,18,34,16.79761252,14,16,
42600,17,0,21,8,20,16.95716892,10,7,
42600,17,0,221,13,27,16.87366224,12,13,
42600,34,0,182,15,35,17.28403424,9,16,
42600,17,0,231,14,28,16.91285501,12,16,
42900,35,0,107,7,22,17.33478588,7,10,
42900,35,0,230,8,25,17.51741911,5,10,
42900,35,0,232,9,26,16.95716892,13,13,
43200,34,0,148,13,17,17.52517162,5,10,
43200,34,0,14,19,26,17.51838866,6,13,
43200,16,0,55,12,27,16.9073017,12,13,
43200,34,0,115,12,32,17.13129549,11,13,
43200,35,0,207,13,34,17.42984569,6,16,
43200,35,0,209,13,35,17.59740406,7,16,
43500,35,0,31,9,12,17.61490015,2,7,
43500,34,0,172,16,26,17.48611929,6,13,
43500,35,0,236,12,33,17.55086727,7,16,
43500,34,1,26,14,37,18.4563848,12,16,
43800,34,0,229,9,12,17.52517162,3,10,
43800,34,0,136,19,23,17.60398029,5,13,
43800,34,0,35,17,27,17.48611929,7,13,
43800,34,1,32,18,41,18.56082103,12,19,
44100,34,0,143,17,28,17.74668271,9,10,
44100,34,0,204,15,24,17.80979381,8,10,
44100,34,0,224,10,23,17.68380443,4,10,
44100,35,1,146,8,23,18.56122449,6,13,
44100,34,0,187,10,27,17.59740406,6,13,
44100,34,1,45,15,38,18.53266243,14,19,
44400,35,0,195,8,15,17.48611929,3,7,
44400,35,0,205,15,30,17.98224456,11,13,
44400,34,1,169,13,35,18.4563848,12,13,
44400,34,1,190,15,36,18.59866617,11,16,
44400,34,1,226,22,40,18.13411528,14,19,
44700,34,1,139,9,27,18.22642074,8,10,
44700,34,0,234,15,30,17.98224456,11,13,
44700,34,1,121,19,40,18.22642074,14,19,
44700,34,1,25,17,44,18.61857923,12,22,
45000,35,0,202,15,23,17.66816743,4,10,
45300,35,2,15,3,9,18.7931154,3,7,
45300,35,0,12,16,28,17.88528226,8,10,
45300,35,2,23,10,21,18.64086957,14,10,
45300,34,1,167,15,31,18.08575788,12,13,
45300,35,0,58,18,30,17.74668271,12,13,
45300,34,1,118,18,40,18.41021234,14,22,
45600,35,0,161,12,24,18.04124294,3,10,
45600,35,0,112,15,30,18.24838088,10,16,
45600,34,1,142,19,47,18.61857923,12,22,
45900,35,1,113,9,15,18.69291429,4,7,
45900,34,1,36,17,43,18.58452665,6,16,
46200,35,1,27,8,15,18.6057759,4,7,
46200,35,1,227,10,26,18.61857923,7,10,
46200,34,0,168,9,25,18.84359177,12,13,
46200,34,1,123,20,49,18.58452665,7,19,
46200,34,1,33,18,43,18.38638721,9,19,
46500,34,3,161,7,19,18.5379674,11,13,
46500,34,1,223,13,35,18.58452665,6,16,
46500,34,0,192,19,38,18.03663934,9,16,
46800,35,1,117,0,2,18.36162233,2,4,
46800,34,0,208,16,31,18.20276074,10,13,
47100,34,2,152,5,10,16.07698616,6,4,
47100,34,0,216,9,23,18.84359177,12,13,
47100,34,0,40,20,37,18.04774624,7,16,
47100,34,1,163,18,46,18.45412157,8,19,
47400,35,2,116,7,13,18.54932021,9,7,
47400,34,0,182,20,37,18.04774624,7,13,
47400,34,1,164,12,38,18.56122449,6,16,
47700,35,0,220,9,14,18.11745045,1,4,
47700,34,0,166,14,31,18.03663934,7,13,
47700,34,0,193,17,35,18.71856311,13,19,
47700,34,2,194,12,35,19.28745562,11,19,
48000,35,0,18,11,17,18.79109723,7,7,
48000,35,2,231,12,24,18.5396862,14,13,
48300,35,3,191,3,14,17.73413849,12,10,
48300,34,0,17,14,32,19.19674892,12,16,
48300,34,0,37,11,30,18.84359177,12,19,
48600,35,2,136,7,19,19.28363493,6,10,
48600,34,0,233,12,22,18.79109723,10,13,
48600,34,0,10,18,43,19.21324165,15,22,
48900,35,0,200,6,17,19.2473766,6,10,
48900,34,3,237,3,14,18.16257158,14,10,
48900,34,2,235,11,32,19.28745562,10,16,
49200,34,2,34,11,31,19.36474536,9,13,
49200,34,2,124,14,38,19.28745562,14,22,
49500,34,2,151,8,13,19.03120869,10,10,
49500,34,2,225,14,32,19.52360989,12,19,
49800,35,2,221,8,10,19.21481836,5,7,
49800,35,2,42,5,14,18.76409877,8,10,
49800,35,2,203,9,16,18.7931154,13,16,
50100,35,2,228,5,8,19.03120869,4,1,
50100,34,2,12,10,18,18.50451866,14,7,
50100,35,2,121,11,20,19.28304204,10,13,
50400,34,3,32,11,22,18.37506763,7,10,
50400,34,2,29,9,16,18.7931154,11,13,
51000,35,2,38,8,14,18.70768856,11,10,
51000,34,2,114,6,15,18.59030512,11,13,
51300,34,2,222,8,13,18.46336439,10,4,
51300,34,2,106,13,22,18.37336778,18,10,
51600,34,2,190,7,11,18.4184198,10,4,
51600,34,2,41,14,24,18.39966981,18,10,
51600,34,2,0,18,31,18.48195777,21,13,
51900,35,3,11,5,12,18.39517524,6,7,
51900,34,2,195,14,24,18.62173489,18,13,
51900,34,3,30,7,22,18.5379674,13,13,
52200,35,2,232,9,17,18.5396862,10,7,
52200,34,2,199,13,21,18.60701837,13,7,
52200,34,3,113,10,22,18.3140625,9,13,
52500,34,2,59,11,18,16.03610473,7,4,
52500,34,2,120,10,18,18.50451866,15,7,
52800,35,2,236,9,19,18.5396862,12,10,
52800,34,3,229,5,18,18.48524988,9,10,
52800,34,3,205,10,21,18.37510186,11,13,
53100,35,4,31,2,3,17.2032345,4,1,
53100,34,3,182,5,20,18.24152977,16,10,
53100,34,3,171,6,23,18.48524988,16,13,
53400,35,3,2,4,9,18.32051414,7,4,
53400,34,3,33,8,26,18.5379674,16,16,
53700,34,4,156,3,4,17.18568521,7,4,
53700,34,3,168,4,14,17.68966986,14,10,
54600,34,4,202,2,4,17.59175141,5,4,
54900,34,4,226,2,4,17.11937462,2,4,
54900,34,4,155,3,5,17.37074592,6,4,
55200,34,4,169,4,8,16.74408322,10,1,
55200,34,1,146,14,21,15.86658824,10,7,
55800,34,4,206,4,7,17.03239918,13,1,
55800,34,2,204,4,8,16.19228188,8,4,
55800,34,2,18,6,11,16.19942987,9,7,
55800,35,2,207,12,23,16.25636998,10,7,
56100,34,4,124,6,10,16.76288525,12,4,
56100,34,2,230,4,6,16.11040828,5,4,
56100,35,2,20,7,14,16.01899802,8,4,
56100,35,2,138,8,13,16.2014571,8,4,
56400,35,4,233,7,11,16.27619904,10,4,
56400,35,2,21,9,16,16.03480929,8,7,
56400,35,2,170,9,15,16.02317721,6,7,
56400,35,2,35,12,23,16.03480929,10,7,
56700,35,2,141,11,17,16.08475771,7,7,
56700,35,2,1,13,20,16.03078725,8,7,
57000,35,2,9,12,30,16.24683544,18,13,
57000,35,2,232,13,32,16.63287671,21,13,
57300,34,2,231,3,8,16.03610473,3,4,
57300,35,2,79,10,24,16.24683544,10,7,
57300,35,2,235,9,26,16.28688097,13,10,
57300,35,2,227,16,33,16.25636998,19,16,
57600,34,1,52,11,19,15.91728907,8,4,
57600,34,1,12,8,11,16.9190246,7,4,
57600,35,2,120,17,28,15.80028504,13,10,
57600,35,2,136,18,35,16.25636998,20,19,
57900,34,2,172,6,17,16.58122232,9,10,
57900,35,2,234,11,26,16.24683544,11,10,
58200,34,2,228,3,16,16.28688097,5,4,
58200,34,2,117,6,15,16.53633568,5,4,
58200,34,2,160,7,17,16.53633568,8,7,
58500,34,1,236,9,17,15.91728907,6,4,
58500,35,2,38,8,23,16.63287671,16,13,
58500,35,2,212,15,35,16.63287671,21,16,
58800,34,2,171,4,15,16.63287671,12,7,
58800,34,2,0,5,12,16.50860713,9,10,
58800,35,1,10,13,33,16.4328534,23,13,
59100,34,2,121,3,9,16.41507607,8,7,
59100,34,2,223,11,22,17.82690445,13,13,
59100,35,1,113,16,38,16.83656656,25,16,
59100,34,1,196,17,34,15.91728907,22,16,
59400,35,2,19,14,21,15.95782443,9,10,
59400,34,2,30,13,27,17.30585263,10,10,
59400,35,1,195,12,25,16.31926484,12,13,
59700,35,1,29,11,22,15.9975576,11,10,
59700,35,1,203,15,38,16.87156863,25,16,
59700,35,2,161,21,33,15.80658144,17,16,
59700,35,1,237,18,32,16.75807025,19,16,
60000,34,2,182,10,16,16.06098953,9,7,
60000,35,1,201,17,28,15.86658824,13,13,
60000,35,1,191,18,37,16.10610757,24,19,
60000,35,1,222,17,41,16.77013631,28,19,
60300,34,1,112,9,23,16.63029915,9,10,
60300,34,1,168,6,22,17.03806634,14,10,
60300,35,1,115,12,32,17.03072,23,13,
60300,35,1,151,17,42,16.82265101,28,16,
60600,34,1,159,6,18,16.4328534,6,4,
60600,34,1,46,9,21,16.31926484,8,7,
60600,35,1,166,16,36,16.97191101,25,16,
60600,35,1,215,14,37,16.99887781,25,16,
61200,34,1,197,8,13,16.81167691,12,4,
61200,35,1,1,17,38,16.87793408,25,16,
61200,35,1,220,21,33,16.76530702,18,22,
61500,34,4,14,4,10,16.69267606,6,7,
61500,35,2,9,9,16,17.27045741,8,7,
61500,35,2,171,16,30,17.19413735,11,13,
61500,35,1,2,18,28,16.84845228,14,19,
61800,35,1,170,15,26,16.79124444,17,13,
61800,34,2,228,17,42,17.7192275,13,19,
62100,34,1,20,6,12,16.79366925,7,7,
62400,34,1,226,8,13,16.84845228,7,7,
62400,34,1,200,8,15,17.01786012,8,10,
62400,35,1,122,7,16,16.72119588,7,10,
62400,34,1,11,12,23,17.04770756,13,13,
62400,35,2,193,16,32,17.19413735,11,16,
62700,34,1,192,8,13,16.84335904,6,10,
62700,34,2,15,8,21,17.91234912,18,13,
62700,34,1,212,12,20,16.82198403,11,16,
63000,34,1,142,9,18,17.07052192,7,7,
63000,34,1,233,6,14,16.75074503,8,7,
63000,34,2,202,11,22,17.30585263,8,10,
63000,34,1,34,12,23,17.07052192,10,10,
63300,35,1,79,16,27,16.78336816,17,19,
63600,34,2,13,13,28,17.27982383,10,13,
63600,35,1,18,19,31,17.04770756,14,16,
63600,34,2,114,18,39,17.58000828,11,16,
63900,35,3,205,8,11,16.775,6,4,
63900,35,2,21,10,23,17.32224481,7,13,
63900,35,2,236,12,29,17.73306175,7,13,
63900,35,2,218,11,25,17.32224481,7,13,
64200,35,2,111,13,26,17.58000828,5,10,
64200,34,2,35,17,36,17.99759661,14,16,
64200,34,2,37,17,41,17.7192275,12,16,
64200,34,2,172,15,37,17.93014544,11,19,
64500,35,2,165,8,19,17.93014544,3,7,
64500,34,2,26,13,25,17.36140279,9,13,
64500,34,2,164,17,34,17.58000828,8,16,
64500,34,2,221,15,36,17.7192275,12,16,
64800,35,2,116,9,19,18.00825472,5,7,
64800,34,1,69,9,17,16.78336816,9,10,
64800,34,2,190,16,36,17.94410681,14,16,
64800,34,2,206,15,36,17.9953017,12,16,
65100,35,4,231,2,11,16.28270497,9,7,
65100,34,2,17,12,28,17.66514826,14,16,
65100,34,2,169,9,27,17.79710214,18,16,
65400,34,2,117,5,8,17.99759661,1,1,
65400,35,2,235,7,19,17.85812044,7,10,
65400,35,2,139,6,15,17.65054183,7,10,
65400,35,2,146,11,24,17.74797156,11,13,
65400,35,2,121,10,26,17.72435955,12,13,
65700,35,2,38,8,23,17.85812044,8,10,
65700,35,2,182,13,32,17.68687583,13,16,
66000,35,2,138,4,14,17.6980383,11,10,
66000,35,2,151,10,19,18.00453118,13,13,
66000,34,2,199,12,24,17.72236105,14,16,
66300,35,2,123,8,13,17.98180147,10,7,
66300,35,2,20,4,11,17.73409196,10,7,
66300,35,3,204,14,19,16.44121083,16,13,
66600,34,2,136,8,21,17.79710214,15,13,
66600,34,2,152,10,23,17.94613979,16,13,
66600,34,3,112,10,27,17.56749641,17,13,
66600,34,2,168,8,26,17.79710214,17,16,
66900,34,3,33,11,27,17.66978178,17,13,
67200,35,3,23,3,10,17.37739483,10,4,
67200,35,3,202,4,9,16.46143546,7,7,
67500,34,3,220,10,17,16.72552645,12,10,
67500,35,3,232,9,17,16.46143546,12,10,
67800,34,4,159,7,14,16.58963989,9,7,
67800,34,3,34,8,14,16.72552645,9,7,
68100,35,3,115,3,8,16.46143546,7,4,
68100,34,4,192,7,14,16.6607123,9,7,
68100,34,3,161,8,16,16.46143546,10,7,
68400,34,3,237,9,13,16.44877175,9,7,
68700,35,4,222,3,14,16.66139852,8,10,
69300,34,4,225,4,14,16.69267606,7,7,
69300,35,4,0,8,14,16.5452368,11,7,
69300,34,4,2,4,15,16.69267606,9,10,
69300,35,4,226,7,15,16.69844011,8,10,
69600,34,4,187,1,2,15.56053952,6,1,
69600,34,4,195,2,12,16.15795796,16,7,
69600,35,4,201,3,15,16.53523588,9,10,
70800,34,4,35,2,3,15.6166474,9,1,
71100,35,4,152,7,9,16.11622355,13,1,
71400,35,4,37,4,6,16.2921095,7,1,
71400,34,3,25,5,11,16.13056346,8,7,
71700,34,4,146,5,7,16.24153675,10,1,
71700,35,4,229,4,7,16.05088988,7,4,
71700,34,4,112,3,7,16.09549249,5,4,
71700,35,4,203,7,12,16.09549249,10,4,
72300,34,3,30,3,7,15.80460022,7,4,
72300,34,4,27,6,11,16.04228799,6,4,
72300,34,3,193,2,8,15.79792803,8,7,
72600,34,3,190,6,10,16.1405723,9,1,
72600,35,1,152,16,31,17.023625,15,16,
72900,35,3,236,4,7,15.84836601,7,4,
72900,34,3,224,6,13,16.5820263,7,4,
73200,35,3,136,6,12,16.02025316,10,7,
73200,35,3,111,3,9,15.79792803,8,7,
73200,34,3,34,16,30,16.74490446,15,13,
73200,34,1,143,13,24,16.83199003,11,13,
73500,34,3,199,7,14,16.43924419,10,7,
73500,35,3,235,12,20,16.1405723,16,7,
73500,35,3,171,14,24,16.5786613,16,10,
73800,34,3,191,4,9,15.60300055,6,4,
73800,34,3,232,6,11,16.69994903,11,7,
73800,34,1,10,11,22,16.76368838,14,10,
73800,35,3,48,15,27,16.8591505,12,10,
74100,34,3,151,3,6,15.84919528,6,4,
74100,35,3,227,9,11,16.0964231,10,4,
74100,35,3,205,10,16,16.3563013,16,7,
74400,34,3,231,5,9,16.3563013,7,1,
74400,34,1,222,7,14,17.3538527,6,7,
74400,35,3,182,10,17,16.34356244,16,7,
74700,34,3,161,5,11,16.37466475,5,4,
74700,35,3,138,11,19,16.7015528,12,7,
75000,35,3,233,6,12,16.74490446,7,7,
75000,35,1,204,12,31,17.08496448,12,19,
75300,34,3,144,11,20,16.66555972,12,10,
75300,35,1,237,13,29,16.76368838,17,13,
75600,35,3,21,7,13,17.0247428,7,4,
75600,35,3,114,8,13,17.26719039,4,4,
75600,35,1,9,14,28,17.2895128,15,10,
75600,35,3,121,14,25,17.24456259,10,10,
75600,34,3,187,8,22,17.90192982,8,13,
75600,35,1,206,14,28,17.15028878,16,13,
75900,35,1,123,8,19,17.2895128,8,10,
75900,34,1,16,11,23,17.30819964,8,10,
75900,35,3,184,15,27,17.26719039,12,13,
75900,34,1,29,18,33,17.34087171,16,13,
76200,34,1,158,9,19,17.30819964,8,7,
76200,35,3,220,13,23,17.24456259,10,10,
76200,34,3,189,5,17,17.57081228,7,10,
76200,34,1,201,16,29,17.34087171,15,13,
76200,34,4,161,11,30,17.12753165,16,13,
76500,35,1,141,12,21,16.78543134,13,10,
76500,35,1,140,9,21,17.25591837,13,10,
76500,35,1,22,9,22,16.93519804,10,13,
76500,34,1,17,10,25,17.08496448,11,16,
76800,34,1,200,7,17,16.93519804,8,10,
76800,35,3,170,5,17,17.90192982,7,10,
76800,34,1,113,12,24,16.96109436,13,13,
76800,35,1,216,15,28,16.85632437,14,13,
76800,34,1,207,10,25,16.93519804,10,13,
77100,34,4,236,3,4,19.11604839,5,4,
77100,34,3,46,6,12,17.55970825,6,7,
77100,35,1,118,13,24,16.83199003,11,13,
77400,34,3,168,7,17,17.9251153,5,10,
77400,35,1,19,10,27,16.93519804,10,16,
77400,35,3,112,12,28,17.78490793,13,16,
77700,35,1,116,6,19,17.38329466,7,10,
77700,35,1,1,10,24,17.38329466,9,13,
78000,34,4,122,8,23,17.72830296,15,13,
78000,34,4,12,7,23,17.74792276,15,13,
78300,34,3,43,11,21,17.55437882,9,10,
78300,34,3,190,11,21,16.95145524,8,10,
78600,35,3,44,6,13,16.92235991,2,4,
78600,34,3,13,8,17,17.89544409,8,10,
78900,34,3,235,7,14,16.95145524,4,7,
79200,34,4,221,9,19,17.18429136,9,7,
79200,34,4,123,3,7,17.80446359,9,7,
79200,34,3,228,9,17,16.91845673,7,7,
79200,34,3,54,10,17,17.55970825,7,10,
79200,34,3,146,10,18,17.43241415,7,10,
79500,34,3,37,8,19,16.9381295,9,10,
79500,34,3,0,11,19,16.95490831,7,10,
79500,34,4,41,8,22,17.69851485,13,10,
79800,35,3,166,4,11,16.9381295,3,4,
79800,35,3,234,6,17,16.9381295,7,7,
79800,34,4,230,12,23,17.32716638,12,10,
79800,35,4,231,11,24,16.95196776,12,10,
79800,34,4,111,14,31,17.20538462,13,10,
80100,34,4,188,9,18,17.20914582,7,4,
80100,34,4,45,12,25,17.10688438,10,10,
80100,35,4,40,9,21,16.92123421,9,10,
80100,34,4,39,12,25,17.20538462,12,10,
80100,34,4,192,8,22,17.25072115,11,10,
80400,34,4,229,12,22,17.34137178,11,7,
80400,34,4,117,11,24,17.09338991,10,7,
80400,34,4,139,8,20,17.18566775,9,10,
81000,34,4,170,11,27,17.12753165,12,10,
81000,34,4,212,6,17,17.84899574,11,10,
81000,34,4,219,7,26,17.2955122,12,10,
81000,34,4,42,9,28,17.25072115,14,13,
81900,34,4,31,4,20,17.95923875,15,13,
82200,34,4,151,5,7,18.92142857,6,4,
82200,34,4,182,6,24,17.98330159,17,13,
82500,34,4,138,3,8,19.29419569,11,4,
82800,34,4,220,6,7,18.70296053,5,4,
82800,34,4,198,4,7,19.13509656,9,4,
83100,34,4,237,5,11,17.82987897,10,7,
83100,34,4,202,4,14,17.95923875,12,10,
83400,34,4,233,2,3,20.57411243,2,1,
83400,34,4,227,5,8,18.1545583,7,7,
83400,34,4,226,4,11,17.92675841,10,7,
84600,34,4,225,4,9,19.23146259,11,4,
84600,34,4,209,2,6,19.15736,8,4,
84600,34,4,50,5,9,19.09626168,10,4,
84600,34,4,190,4,10,19.21537829,10,7,
85500,34,4,172,2,5,19.54458204,11,4,
85500,34,5,114,5,12,19.99008142,3,7,
85800,34,5,14,5,10,19.94188862,2,4,
85800,34,4,17,2,4,19.63191824,10,4,
86100,34,4,27,3,3,20.44538064,5,4,
86100,35,0,52,17,35,16.21455085,10,13,
300,34,5,13,2,6,20.28190955,7,4,
600,34,5,65,5,9,19.94188862,2,1,
600,34,5,200,5,8,19.57278107,4,4,
600,34,5,11,4,10,19.94326396,3,4,
600,34,5,32,2,8,20.18854626,2,7,
900,34,5,25,5,7,20.0204,3,1,
900,34,5,180,2,6,20.14656827,1,4,
1500,34,5,58,3,8,20.25393586,1,4,
1500,34,5,10,3,6,20.39056445,6,4,
2400,34,5,221,2,3,20.39056445,2,4,
3000,34,5,26,1,4,20.04668008,4,1,
3600,34,5,214,0,4,19.68848548,3,1,
3900,34,5,182,1,3,16.67942664,1,1,
4500,34,5,223,1,1,17.70952381,0,1,
4500,34,5,192,2,4,17.19154705,1,1,
4800,34,5,190,0,1,15.74754098,0,1,
5100,34,5,176,2,3,17.295,1,1,
5400,34,5,181,0,2,16.03017241,0,1,
6300,34,5,198,1,1,15.70701468,0,1,
7800,34,5,42,0,0,14.96587678,2,1,
8700,34,5,44,0,0,14.26527331,2,1,
9000,34,5,178,0,0,13.17777778,2,1,
9300,34,5,68,1,2,12.32839117,3,1,
10500,34,5,52,1,4,13.51069182,1,1,
12000,34,5,39,0,0,12.69787986,2,1,
12000,34,5,51,2,2,12.66630824,4,1,
12600,34,5,47,0,2,13.51069182,0,1,
13200,34,5,177,2,2,13.4309375,2,1,
13800,34,5,41,0,2,12.20243902,1,1,
18300,34,5,45,1,1,12.76212121,1,1,
20400,34,5,43,0,2,11.99730539,5,1,
20700,34,5,176,0,1,12.3028777,2,1,
21300,35,2,54,5,9,13.71424672,4,4,
21600,34,5,40,2,2,11.82560976,2,1,
21900,34,5,42,1,2,11.79772727,3,1,
21900,34,5,65,7,9,12.88789809,3,4,
21900,35,2,71,8,17,15.28147418,3,7,
22500,34,5,199,2,2,13.45052411,0,1,
24000,35,4,170,4,6,12.70989761,2,1,
24000,34,5,139,3,4,12.88789809,1,1,
24000,35,4,111,6,9,12.75786901,2,1,
24300,34,4,146,8,11,12.87327478,2,4,
24300,34,4,215,7,11,12.85226131,1,4,
24300,35,4,231,5,10,12.93408948,0,4,
24300,35,4,113,9,13,12.75737352,2,4,
24300,34,2,32,18,30,14.77510271,4,10,
24600,35,4,2,2,8,13.01177474,0,4,
24600,35,4,1,5,10,12.78448509,0,4,
24600,34,4,227,4,9,12.92371378,0,7,
24600,34,4,168,4,11,13.01177474,1,7,
24600,35,4,200,6,14,12.92371378,1,10,
24600,34,4,182,7,13,12.78448509,0,10,
24900,35,4,121,3,9,13.2463469,3,7,
25200,34,4,204,3,9,13.45435268,6,4,
